"name";"bold";"eol";"tsn";"ncbi"
"Ichneumon jucundus";NA;NA;NA;NA
"Alophora grandis";NA;NA;NA;NA
"Nematus vertebratus";NA;NA;NA;NA
"Sapyga centrata";594987;51183219;NA;509803
"Pterandrena aliciae";NA;NA;NA;NA
"Triepeolus micropygius";NA;52192268;694872;NA
"Chlorion caeruleum";NA;NA;NA;NA
"Zendalia zendaloides";NA;NA;NA;NA
"Melissodes agilis";196889;52192722;699288;599251
"Allognosta fuscitarsis";599217;51988852;130162;1720776
"Pseudopanurgus rugosus";295828;46491937;753500;205165
"Argynnis cybele";83763;NA;NA;101935
"Plusia simplex";NA;NA;NA;NA
"Microdus simillimus";NA;NA;NA;NA
"Tetrachrysis nitidula";NA;NA;NA;577258
"Coenosia lacteipennis";NA;51938321;NA;NA
"Zaperdita maura";NA;NA;NA;NA
"Pachyophthalmus signatus";NA;NA;NA;NA
"Oxacis thoracica";NA;NA;NA;6676
"Systogaster biannulata";NA;NA;NA;NA
"Acmaeops directa";NA;NA;NA;NA
"Bembix nubillipennis";NA;NA;NA;NA
"Leionotus clypeatus";NA;NA;NA;NA
"Tachytes harpax";727746;NA;1011452;NA
"Chilosia punctulata";NA;NA;NA;NA
"Lasius niger";29050;46471170;NA;67767
"Cryptus persimilis";474213;52222487;NA;NA
"Mallota illinoensis";NA;NA;NA;NA
"Anthrax halcyon";NA;NA;NA;170865
"Cercyonis alope";NA;NA;NA;903859
"Midas clavatus";NA;NA;NA;NA
"Ancistrocerus unifasciatus";70422;NA;NA;1895077
"Hylemyia plumosa";NA;NA;NA;NA
"Pseudopanurgus albitarsis";685231;52196752;753396;NA
"Nemognatha vittigera";NA;NA;NA;NA
"Sarcophaga bullata";32628;55749539;NA;7385
"Elis 5-cincta";NA;NA;NA;NA
"Andrena pruni";191626;52194740;NA;NA
"Polysphincta slossinae";NA;NA;NA;NA
"Sargus viridis";254814;51988040;628269;1891547
"Eucerceris zonatus";NA;NA;NA;NA
"Vanessa atalanta";24241;46424714;NA;42275
"Philanthus punctatus";NA;NA;NA;NA
"Odontomyia cincta";729565;51987245;130581;2060994
"Baccha clavata";NA;NA;NA;414849
"Baccha aurinota";NA;NA;NA;NA
"Belvosia bifasciata";774815;52003688;652035;NA
"Xanthogramma emarginata";NA;NA;NA;NA
"Ectemnius atriceps";508856;NA;1022643;1889512
"Chrysophanus thoe";NA;NA;NA;1416607
"Culex nigripes";NA;NA;NA;NA
"Anthophora ursina";204039;52190544;698941;NA
"Andrena geranii";127045;55781537;654300;205177
"Anthrax fulvohirta";NA;NA;NA;NA
"Cerceris raui";NA;NA;NA;NA
"Cerceris frontata";NA;NA;1034747;NA
"Andrena salicacea";NA;NA;NA;NA
"Milichiella lucidula";NA;51937806;NA;NA
"Andrena mandibularis";21730;55781606;654371;586961
"Holonomada affabilis";NA;NA;NA;NA
"Conops xanthopareus";NA;NA;NA;NA
"Hylotoma humeralis";NA;NA;NA;NA
"Leucosmia albiventria";NA;NA;NA;NA
"Luperaltica fuscula";NA;NA;NA;NA
"Mordellistena grammica";NA;NA;NA;1824618
"Pipiza pulchella";NA;NA;NA;NA
"Orthoneura pictipennis";NA;NA;NA;NA
"Pachyneuron mesograptae";NA;NA;NA;NA
"Diaplazon sycophanta";NA;NA;NA;NA
"Epigrimyia polita";NA;52010267;651945;NA
"Ceratosmia lignaria";NA;NA;NA;NA
"Batyle suturalis";727653;46395644;704771;131602
"Nomada simplex";NA;NA;NA;NA
"Hypocrabro 10-maculatus";NA;NA;NA;NA
"Entomognathus texanus";NA;NA;NA;NA
"Epeolus bifasciatus";313122;52189632;694366;NA
"Anthrax hypomelas";NA;NA;NA;NA
"Tachysphex tarsatus";508845;NA;1011159;1889564
"Sphex vulgaris";NA;NA;NA;NA
"Protothyreopus rufifemur";NA;NA;NA;NA
"Diceratosmia conjuncta";NA;NA;NA;NA
"Mordellistena aspersa";491763;51820150;723023;NA
"Cryptocephalus insertus";487395;51845607;721230;NA
"Geron rufipes";NA;51963409;134908;NA
"Frontina archippivora";NA;NA;NA;NA
"Pseudopanurgus rudbeckiae";295827;52196852;753498;626038
"Mydaea socialis";NA;NA;NA;NA
"Peponapis pruinosa";59674;46498662;699466;599447
"Epeolus pusillus";84847;52189666;694406;NA
"Protocalliphora splendida";NA;NA;NA;NA
"Celatoria diabroticae";774391;52007874;651754;NA
"Hippodamea 15-maculata";NA;NA;NA;NA
"Chrysis texana";NA;NA;NA;NA
"Sarogaster georgica";NA;NA;NA;NA
"Ellychnia corrusca";299815;46385674;722494;94999
"Panzeria radicum";NA;NA;NA;NA
"Trypeta humilis";NA;NA;NA;NA
"Lindenius errans";NA;NA;NA;NA
"Andrena arabis";NA;52194425;654156;50451
"Colletes americanus";112357;55774524;654675;420695
"Colletes compactus";21960;52187227;NA;395732
"Colletes similis";198540;55774857;655015;420752
"Rhabdopterus picipes";NA;51845905;720978;1871912
"Pseudopanurgus asteris";NA;NA;NA;NA
"Monochrysis parvula";NA;NA;NA;NA
"Rhipiphorus dimidiatus";NA;NA;NA;NA
"Lampronota varia";NA;NA;NA;NA
"Tetralonia belfragei";NA;NA;NA;NA
"Rhamphomyia priapulus";NA;51915472;136245;37847
"Leionotus arvensis";NA;NA;NA;NA
"Photinus pyralis";103476;61411024;722476;7054
"Heodes hypophlaeas";NA;NA;NA;NA
"Xanthidium luteoloides";NA;NA;NA;NA
"Melissodes oligolege";NA;NA;NA;NA
"Bombus pennsylvanicus";NA;NA;NA;28643
"Vespula maculata";NA;55773446;NA;7441
"Triepeolus concavus";15918;52192236;694823;NA
"Alophora pulverea";NA;NA;NA;NA
"Eristalis tenax";30752;51992287;140969;198635
"Hoplitis cylindricus";NA;NA;NA;NA
"Sturmia nigrita";NA;NA;NA;208077
"Bruchus discoideus";NA;NA;NA;NA
"Asclera puncticollis";492133;51820011;719475;2083529
"Ceropales fraterna";NA;NA;NA;NA
"Thanaos martialis";NA;NA;NA;557287
"Tachytes sericatus";NA;NA;NA;NA
"Trypoxylon clavatum";NA;NA;NA;NA
"Bracon simplex";NA;NA;NA;NA
"Andrena personata";297752;52194722;654456;NA
"Protothyreopus bigeminus";NA;NA;NA;NA
"Verbenapis verbenae";NA;NA;NA;NA
"Coelioxys modesta";58219;52177347;760725;NA
"Mesogramma polita";NA;NA;NA;NA
"Calliphora vomitoria";29842;46456968;151559;27454
"Glypta rufiscutellaris";484407;52233012;NA;NA
"Phyto clesides";NA;NA;NA;NA
"Andrena sayi";NA;52194772;654503;NA
"Zerene caesonia";NA;NA;NA;33412
"Camptoneura picta";NA;NA;NA;NA
"Ennyomma globosa";NA;NA;NA;NA
"Polistes annularis";96377;52156467;NA;27505
"Scatophaga furcata";NA;NA;NA;NA
"Macropis steironematis";NA;55784434;NA;NA
"Exoprosopa emarginata";NA;NA;NA;NA
"Microplitis croceipes";265952;NA;NA;72115
"Ocyptera argentea";NA;NA;NA;NA
"Chrysops indus";665604;51998914;131160;1562011
"Pompiloides divisus";NA;NA;NA;NA
"Hippodamea parenthesis";NA;NA;NA;NA
"Emphoropsis floridana";747013;NA;NA;NA
"Neofischeria flava";NA;NA;NA;NA
"Odontomyia pubescens";709947;51987206;130613;1895424
"Sapromyza vulgaris";NA;NA;NA;NA
"Andrena illinoensis";NA;NA;NA;NA
"Mordellistena ornata";492100;51820217;723102;1710509
"Pseudoplisus divisus";NA;NA;NA;NA
"Leskia analis";NA;NA;NA;NA
"Podisus spinosus";NA;NA;NA;NA
"Harrisina americana";21020;52295808;NA;688410
"Chloralictus cressonii";NA;NA;NA;NA
"Euptoieta claudia";12330;55716477;777981;64454
"Rhamphomyia piligeronis";NA;51915469;136242;NA
"Homalomyia prostrata";NA;NA;NA;NA
"Eurytoma diastrophi";NA;52136086;NA;NA
"Tapinoma sessile";22130;52162084;154244;29039
"Tetralonia rosae";NA;NA;NA;NA
"Agrilus egenus";264106;51714321;809429;NA
"Melissodes simillima";NA;NA;NA;NA
"Trachandrena hippotes";NA;NA;NA;NA
"Hesperia montivaga";NA;NA;NA;NA
"Phyciodes tharos";21177;55716913;NA;82579
"Melissodes autumnalis";NA;NA;NA;NA
"Mordella scutellaris";NA;NA;NA;NA
"Ptilandrena erigeniae";NA;NA;NA;NA
"Bibio pallipes";NA;51967726;121372;NA
"Xanthidia nicippe";NA;NA;NA;1943572
"Hippodamea 13-punctata";NA;NA;NA;NA
"Calopteron reticulatum";548478;51821507;113842;433583
"Hylephila phylaeus";NA;52437739;NA;40095
"Hyalomyodes triangulifera";NA;NA;NA;NA
"Elis thoracica";NA;NA;NA;6676
"Pipiza pubescens";NA;NA;NA;NA
"Phormia terraenovae";NA;46457038;151709;34676
"Melissodes comptoides";84762;52192744;699307;NA
"Thanaos brizo";NA;NA;NA;NA
"Polistes variatus";NA;NA;NA;NA
"Epeolus autumnalis";85437;46500667;694362;586901
"Corimelaena pulicaria";202741;55802799;109132;881542
"Sayapis pollicaris";NA;NA;NA;NA
"Metoposarcophaga pachyprocta";NA;NA;NA;NA
"Megachile 6-dentata";NA;NA;NA;NA
"Chilosia cyanescens";NA;NA;NA;NA
"Centrinus perscillus";NA;51722663;NA;NA
"Bombias scutellaris";NA;NA;NA;NA
"Lucilia sericata";26218;51855746;NA;13632
"Triepeolus lunatus";84832;52192221;154381;NA
"Gymnosoma fuliginosa";NA;NA;NA;1640939
"Leionotus dorsalis";NA;NA;NA;NA
"Bruchus hibisci";NA;NA;NA;NA
"Tetrachrysis caerulans";NA;NA;NA;NA
"Osmia collinsiae";162343;52178156;715531;NA
"Megachile addenda";84822;52178650;760937;NA
"Zanysson aurinotus";NA;NA;NA;NA
"Methoca stygia";NA;NA;NA;NA
"Oxystoglossa similis";NA;NA;NA;NA
"Phormia regina";32673;51857087;151681;7380
"Brachypalpus frontosus";NA;NA;NA;NA
"Pholisora hayhurstii";NA;NA;NA;NA
"Aldrichia ehrmanii";111607;51965401;134649;NA
"Cryptocheilus fulgifrons";NA;NA;NA;NA
"Smicra torvina";NA;NA;NA;NA
"Chaerocampa tersa";NA;NA;NA;NA
"Pseudopanurgus compositarum";NA;52196775;753419;NA
"Myrmosa unicolor";389969;NA;NA;452379
"Chalcis flavipes";NA;NA;NA;NA
"Coenosia fuscopunctata";NA;51938161;NA;NA
"Epimelissodes atripes";NA;NA;NA;NA
"Idiolespa analis";NA;NA;NA;NA
"Senotainia trilineata";668226;51934862;NA;1266500
"Orphilus glabratus";NA;NA;NA;NA
"Sphecodes arvensis";NA;NA;NA;NA
"Centrinites strigicollis";NA;51788890;617660;NA
"Carneades velleripennis";NA;NA;NA;NA
"Asclera ruficollis";492134;51820012;719476;1770626
"Exoprosopa decora";111576;51961408;135293;1890580
"Chalybion caeruleum";NA;NA;NA;NA
"Silaon inerme";NA;NA;NA;NA
"Criorhina intersistens";NA;NA;NA;NA
"Calliopsis andreniformis";16074;52197056;715707;337506
"Sayapis sayi";NA;NA;NA;NA
"Syrphus arcuatus";NA;NA;NA;NA
"Notoglossa emarginata";NA;NA;NA;NA
"Dolerus aprilis";331435;NA;NA;NA
"Pholisora catullus";54702;55717902;706772;509453
"Sinea diadema";208151;55800805;107361;633622
"Polistes rubiginosus";496998;NA;NA;NA
"Zodion fulvifrons";271394;55738870;141986;768806
"Mutilla hexagona";NA;NA;NA;NA
"Cordylura munda";NA;NA;NA;1767382
"Ceratomyiella conica";NA;NA;NA;NA
"Psilodora impatiens";NA;NA;NA;NA
"Ditemnus bidentatus";NA;NA;NA;NA
"Bruchus minus";NA;NA;NA;NA
"Anthedon compta";NA;NA;NA;NA
"Triepeolus remigatus";162337;52192287;694894;NA
"Metopius polycinctorius";NA;NA;NA;NA
"Porizon albipennis";NA;NA;NA;NA
"Mydaea diruta";NA;NA;NA;NA
"Exoprosopa fasciata";111578;51961413;135303;NA
"Perditella boltoniae";NA;NA;NA;NA
"Tiphia illinoensis";NA;NA;NA;NA
"Leionotus fulvipes";NA;NA;NA;NA
"Philanthus ventilabris";525941;57365623;1036071;926306
"Chloralictus foveolatus";NA;NA;NA;NA
"Bombylius azaleae";NA;NA;NA;NA
"Criorhina decora";NA;NA;NA;NA
"Rhamphomyia rava";NA;46442774;136250;NA
"Sarcophaga alcedo";NA;NA;NA;36244
"Chrysogaster nigripes";NA;NA;NA;NA
"Tetralonia robertsonii";NA;NA;NA;NA
"Pachymeria pudica";NA;NA;NA;NA
"Thecla sylvinus";NA;NA;NA;NA
"Coccinella 9-notata";NA;NA;NA;694687
"Siphoplagia flaccidirostris";NA;NA;NA;NA
"Chlorops proxima";NA;NA;NA;NA
"Euryceromyia robertsonii";NA;NA;NA;NA
"Proclitus mellipes";NA;NA;NA;NA
"Colletes inaequalis";15886;55774684;654842;253571
"Priocnemoides terminatus";NA;NA;NA;NA
"Anthrax palliata";NA;51961826;NA;NA
"Myopa pilosa";NA;NA;NA;948950
"Hister americanus";NA;NA;NA;NA
"Robertsonomyia palpalis";293426;NA;141909;NA
"Trichius piger";NA;NA;NA;NA
"Mellota cimbiciformis";NA;NA;NA;NA
"Ennyomma clistoides";NA;NA;NA;NA
"Tropidia albistylum";734794;51994781;141427;NA
"Vespula vidua";96395;52153221;NA;30215
"Coccinella sanguinea";NA;NA;NA;NA
"Sphegina campanulata";385997;51992372;141164;NA
"Leucostoma nigricornis";NA;NA;NA;NA
"Epysiron biguttatus";NA;NA;NA;NA
"Siphonella cinerea";NA;NA;NA;NA
"Molorchus bimaculatus";155275;55685561;704878;1720709
"Dialonia antennariae";NA;NA;NA;NA
"Biomyia georgiae";NA;NA;NA;NA
"Prosopis illinoensis";NA;NA;NA;NA
"Heliothis dipsaceus";NA;NA;NA;NA
"Cemolobus ipomoeae";295627;NA;699007;598983
"Zodion obliquefasciatum";293418;51898891;141999;NA
"Cerceris kennicottii";NA;NA;NA;NA
"Schinia jaguarina";58395;59877448;940201;542993
"Nomada salicis";NA;52190005;694696;NA
"Xanthidium luteolum";NA;NA;NA;NA
"Pontia protodice";80861;46423898;777781;42294
"Agapostemon splendens";59656;55777627;757557;1479665
"Cyphocera fucata";NA;NA;NA;NA
"Gymnochaeta alcedo";NA;NA;NA;36244
"Clusia lateralis";278042;55744122;143304;574069
"Trochilus colubris";NA;NA;NA;190676
"Pseudoplisus phaleratus";508870;NA;NA;NA
"Colletes brevicornis";127041;52187332;655466;NA
"Empis loripedis";NA;51916717;136011;NA
"Syrphus americanus";NA;NA;NA;NA
"Sphex nigricans";NA;NA;NA;NA
"Graphomyia americana";NA;NA;NA;NA
"Acmaeodera pulchella";486262;51714650;808945;1709553
"Hemaris thysbe";9938;59881449;188633;119277
"Myiolepta nigra";NA;NA;NA;NA
"Aspicera albihirta";NA;NA;NA;NA
"Angitia obscura";NA;NA;NA;NA
"Spilomyia hamifera";NA;NA;NA;NA
"Disonycha limbicollis";NA;51842280;114620;NA
"Prosopis pygmaea";NA;NA;NA;NA
"Astatus bicolor";NA;NA;NA;NA
"Evylaeus nelumbonis";NA;NA;NA;NA
"Bicyrtes 4-fasciata";NA;NA;NA;NA
"Sturmia inquinata";NA;NA;NA;NA
"Megachile petulans";NA;NA;NA;NA
"Sarcophaga dux sarracenioides";NA;NA;NA;NA
"Goniozus cellularis";NA;NA;NA;NA
