"sp_taxon_1";"sp_taxon_2";"value"
"Chilosia capillata";"Cornus paniculata";1
"Cryptus exulans";"Cornus paniculata";1
"Leionotus megaera";"Cornus paniculata";1
"Eutrichosoma mirabilis";"Cornus paniculata";1
"Eumyotheria illinoensis";"Cornus paniculata";1
"Euphorus mellipes";"Cornus paniculata";1
"Carceris robertsonii";"Cornus paniculata";1
"Sapromyza longipennis";"Cornus paniculata";1
"Anosia plexippus";"Crataegus coccinea";1
"Parandrena andrenoides";"Crataegus coccinea";1
"Spallanzania hesperidarum";"Crataegus coccinea";1
"Agapostemon texanus";"Crataegus coccinea";1
"Siphona geniculata";"Crataegus coccinea";1
"Anthocomus erichsoni";"Crataegus coccinea";1
"Pentaria trifasciata";"Crataegus coccinea";1
"Phytomyza palpalis";"Crataegus coccinea";1
"Ageniella accepta";"Crataegus coccinea";1
"Clytiomyia flava";"Crataegus coccinea";1
"Pterandrena solidaginis";"Crataegus coccinea";1
"Chloralictus smilacinae";"Crataegus coccinea";1
"Peleteria robusta";"Crataegus coccinea";1
"Phorantha pruinosa";"Crataegus coccinea";1
"Sphex gracilis";"Crataegus coccinea";1
"Triepeolus cressonii";"Crataegus coccinea";1
"Triepeolus donatus";"Crataegus coccinea";1
"Leionotus scrophulariae";"Crataegus coccinea";1
"Alydus pilosulus";"Crataegus coccinea";1
"Colletes willistonii";"Crataegus coccinea";1
"Trineura aterrima";"Crataegus coccinea";1
"Notoglossa inornata";"Crataegus coccinea";1
"Ceria abbreviata";"Crataegus coccinea";1
"Lampronota americana";"Crataegus coccinea";1
"Phygadeuon vulgaris";"Crataegus coccinea";1
"Eutrichosoma mirabilis";"Crataegus coccinea";1
"Vipio robertsonii";"Crataegus coccinea";1
"Euphorus mellipes";"Crataegus coccinea";1
"Tetanocera pictipes";"Crataegus coccinea";1
"Sapromyza longipennis";"Crataegus coccinea";1
"Halictus lerouxii";"Crataegus crus-galli";1
"Spallanzania hesperidarum";"Crataegus crus-galli";1
"Agapostemon texanus";"Crataegus crus-galli";1
"Priononyx thomae";"Crataegus crus-galli";1
"Diptera sp. 6";"Crataegus crus-galli";1
"Anthocomus erichsoni";"Crataegus crus-galli";1
"Chilosia pallipes";"Crataegus crus-galli";1
"Mordellistena biplagiata";"Crataegus crus-galli";1
"Trachandrena crataegi";"Crataegus crus-galli";1
"Priocnemoides unifasciatus";"Crataegus crus-galli";1
"Bembix spinolae";"Crataegus crus-galli";1
"Sarcophaga sinuata";"Crataegus crus-galli";1
"Chelonus sericeus";"Crataegus crus-galli";1
"Pterandrena solidaginis";"Crataegus crus-galli";1
"Feltia subgothica";"Crataegus crus-galli";1
"Peleteria robusta";"Crataegus crus-galli";1
"Leionotus scrophulariae";"Crataegus crus-galli";1
"Epimelissodes oligolege";"Crataegus crus-galli";1
"Ceropales robinsonii";"Crataegus crus-galli";1
"Hedychrum violaceum";"Crataegus crus-galli";1
"Pipiza femoralis";"Crataegus crus-galli";1
"Scenopinus nubillipes";"Crataegus crus-galli";1
"Viviania lachnosternae";"Crataegus crus-galli";1
"Euschistus fissilis";"Crataegus crus-galli";1
"Coelioxys alternata";"Crataegus crus-galli";1
"Blepharipeza leucophrys";"Crataegus crus-galli";1
"Ichneumon funestus";"Crataegus crus-galli";1
"Mallota posticata";"Crataegus crus-galli";1
"Eutrichosoma mirabilis";"Crataegus crus-galli";1
"Euphorus mellipes";"Crataegus crus-galli";1
"Palmodes dimidiata";"Crataegus crus-galli";1
"Rhamphomyia gilvipilosa";"Crataegus crus-galli";1
"Andrena macoupinensis";"Crataegus crus-galli";1
"Onthophagus pennsylvanicus";"Crataegus crus-galli";1
"Evylaeus pectoralis";"Crataegus mollis";1
"Anosia plexippus";"Crataegus mollis";1
"Ceratina dupla";"Crataegus mollis";1
"Halictus lerouxii";"Crataegus mollis";1
"Spallanzania hesperidarum";"Crataegus mollis";1
"Agapostemon texanus";"Crataegus mollis";1
"Coelioxys sayi";"Crataegus mollis";1
"Gonia exul";"Crataegus mollis";1
"Limnophora narona";"Crataegus mollis";1
"Diptera sp. 6";"Crataegus mollis";1
"Trichius affinis";"Crataegus mollis";1
"Milesia ornata";"Crataegus mollis";1
"Peleteria robusta";"Crataegus mollis";1
"Ancistrocerus catskillensis";"Crataegus mollis";1
"Prosopis nelumbonis";"Crataegus mollis";1
"Ceropales robinsonii";"Crataegus mollis";1
"Trineura aterrima";"Crataegus mollis";1
"Didea fasciata";"Crataegus mollis";1
"Pseudagenia mellipes";"Crataegus mollis";1
"Ophyra leucostoma";"Crataegus mollis";1
"Iomelissa violae";"Crataegus mollis";1
"Triepeolus helianthi";"Crataegus mollis";1
"Mallota posticata";"Crataegus mollis";1
"Eutrichosoma mirabilis";"Crataegus mollis";1
"Rhamphomyia gilvipilosa";"Crataegus mollis";1
"Onthophagus pennsylvanicus";"Crataegus mollis";1
"Agapostemon texanus";"Crotalaria sagittalis";1
"Sciara atrata";"Crotalaria sagittalis";1
"Callimorpha fulvicosta";"Crotalaria sagittalis";1
"Rhipiphorus limbatus";"Crotalaria sagittalis";1
"Peleteria robusta";"Crotalaria sagittalis";1
"Leionotus scrophulariae";"Crotalaria sagittalis";1
"Alydus pilosulus";"Crotalaria sagittalis";1
"Colletes willistonii";"Crotalaria sagittalis";1
"Sophropompilus ingenuus";"Crotalaria sagittalis";1
"Oscinis coxendix";"Crotalaria sagittalis";1
"Cryptus exulans";"Crotalaria sagittalis";1
"Cyllene decorus";"Crotalaria sagittalis";1
"Baccha tarchetius";"Crotalaria sagittalis";1
"Coelioxys alternata";"Crotalaria sagittalis";1
"Ceria abbreviata";"Crotalaria sagittalis";1
"Vipio robertsonii";"Crotalaria sagittalis";1
"Euchistus ictericus";"Crotalaria sagittalis";1
"Pipiza pistica";"Crotalaria sagittalis";1
"Sapromyza longipennis";"Crotalaria sagittalis";1
"Triepeolus pennipes";"Crotalaria sagittalis";1
"Agapostemon texanus";"Cryptotaenia canadensis";1
"Limnophora narona";"Cryptotaenia canadensis";1
"Phor integer";"Cryptotaenia canadensis";1
"Diptera sp. 6";"Cryptotaenia canadensis";1
"Anthocomus erichsoni";"Cryptotaenia canadensis";1
"Anthrenus musaeorum";"Cryptotaenia canadensis";1
"Trachandrena crataegi";"Cryptotaenia canadensis";1
"Ageniella accepta";"Cryptotaenia canadensis";1
"Colletes nudus";"Cryptotaenia canadensis";1
"Clytiomyia flava";"Cryptotaenia canadensis";1
"Rhipiphorus limbatus";"Cryptotaenia canadensis";1
"Trichopoda pennipes";"Cryptotaenia canadensis";1
"Chloralictus illinoensis";"Cryptotaenia canadensis";1
"Notogonidea argentata";"Cryptotaenia canadensis";1
"Volucella evecta";"Cryptotaenia canadensis";1
"Prosopis nelumbonis";"Cryptotaenia canadensis";1
"Evylaeus truncatus";"Cryptotaenia canadensis";1
"Enoplium 4-punctatum";"Cryptotaenia canadensis";1
"Oscinis coxendix";"Cryptotaenia canadensis";1
"Tryphon affinis";"Cryptotaenia canadensis";1
"Teleas lineaticeps";"Cryptotaenia canadensis";1
"Euchistus ictericus";"Cryptotaenia canadensis";1
"Carceris robertsonii";"Cryptotaenia canadensis";1
"Conops sylvosus";"Cryptotaenia canadensis";1
"Plusia precationis";"Cryptotaenia canadensis";1
"Pseudosiobla excavata";"Cryptotaenia canadensis";1
"Spallanzania hesperidarum";"Cucurbita melopepo";1
"Agapostemon texanus";"Cucurbita melopepo";1
"Thanaos juvenalis";"Cucurbita melopepo";1
"Diptera sp. 6";"Cucurbita melopepo";1
"Anthrenus musaeorum";"Cucurbita melopepo";1
"Leptura pubera";"Cucurbita melopepo";1
"Trachandrena spiraeana";"Cucurbita melopepo";1
"Zodion nanellum";"Cucurbita melopepo";1
"Ageniella accepta";"Cucurbita melopepo";1
"Florilegus condignus";"Cucurbita melopepo";1
"Paradidyma singularis";"Cucurbita melopepo";1
"Rhipiphorus limbatus";"Cucurbita melopepo";1
"Chloralictus illinoensis";"Cucurbita melopepo";1
"Nathalis iole";"Cucurbita melopepo";1
"Notogonidea argentata";"Cucurbita melopepo";1
"Peleteria robusta";"Cucurbita melopepo";1
"Alydus pilosulus";"Cucurbita melopepo";1
"Exetastes suaveolens";"Cucurbita melopepo";1
"Prosopis nelumbonis";"Cucurbita melopepo";1
"Chilosia petulca";"Cucurbita melopepo";1
"Dacnusa flavicincta";"Cucurbita melopepo";1
"Hedychrum violaceum";"Cucurbita melopepo";1
"Pipiza femoralis";"Cucurbita melopepo";1
"Drosophila varia";"Cucurbita melopepo";1
"Corizus lateralis";"Cucurbita melopepo";1
"Mordellistena comata";"Cucurbita melopepo";1
"Baccha tarchetius";"Cucurbita melopepo";1
"Chyliza apicalis";"Cucurbita melopepo";1
"Euphorus mellipes";"Cucurbita melopepo";1
"Teleas lineaticeps";"Cucurbita melopepo";1
"Euchistus ictericus";"Cucurbita melopepo";1
"Ochthera predaceous";"Cucurbita melopepo";1
"Sphecodium smilacinae";"Cucurbita melopepo";1
"Triepeolus pennipes";"Cucurbita melopepo";1
"Cerceris rufinoda";"Cucurbita pepo";1
"Spallanzania hesperidarum";"Cucurbita pepo";1
"Agapostemon texanus";"Cucurbita pepo";1
"Tachytes pepticus";"Cucurbita pepo";1
"Gnathias ovatus";"Cucurbita pepo";1
"Limnophora narona";"Cucurbita pepo";1
"Siphona geniculata";"Cucurbita pepo";1
"Anthocomus erichsoni";"Cucurbita pepo";1
"Anthrenus musaeorum";"Cucurbita pepo";1
"Trachandrena crataegi";"Cucurbita pepo";1
"Trachandrena spiraeana";"Cucurbita pepo";1
"Cerceris compar";"Cucurbita pepo";1
"Megachile generosa";"Cucurbita pepo";1
"Ageniella accepta";"Cucurbita pepo";1
"Calocoris rapidus";"Cucurbita pepo";1
"Florilegus condignus";"Cucurbita pepo";1
"Xenoglossa strenua";"Cucurbita pepo";1
"Rhipiphorus limbatus";"Cucurbita pepo";1
"Systoechus vulgaris";"Cucurbita pepo";1
"Heterosarus parvus";"Cucurbita pepo";1
"Sarcophaga hunteri";"Cucurbita pepo";1
"Anthomyiella pratincola";"Cucurbita pepo";1
"Oxybelus 4-notatus";"Cucurbita pepo";1
"Nomada parva";"Cucurbita pepo";1
"Helophilus divisus";"Cucurbita pepo";1
"Scenopinus nubillipes";"Cucurbita pepo";1
"Cemonus inornatus";"Cucurbita pepo";1
"Protoparee celeus";"Cucurbita pepo";1
"Chilosia capillata";"Cucurbita pepo";1
"Pachyophthalmus floridensis";"Cucurbita pepo";1
"Podabrus tomentosus";"Cucurbita pepo";1
"Sphecodium pimpinellae";"Cucurbita pepo";1
"Baccha tarchetius";"Cucurbita pepo";1
"Triepeolus helianthi";"Cucurbita pepo";1
"Mallota posticata";"Cucurbita pepo";1
"Corticaria distinguenda";"Cucurbita pepo";1
"Euphorus mellipes";"Cucurbita pepo";1
"Exorista nigripalpis";"Cucurbita pepo";1
"Rhamphomyia gilvipilosa";"Cucurbita pepo";1
"Amobia distincta";"Cucurbita pepo";1
"Triepeolus pennipes";"Cucurbita pepo";1
"Spallanzania hesperidarum";"Cuphea petiolata";1
"Agapostemon texanus";"Cuphea petiolata";1
"Tachytes pepticus";"Cuphea petiolata";1
"Gnathias ovatus";"Cuphea petiolata";1
"Anthrenus musaeorum";"Cuphea petiolata";1
"Leptura pubera";"Cuphea petiolata";1
"Leptura vittata";"Cuphea petiolata";1
"Florilegus condignus";"Cuphea petiolata";1
"Cerceris fulvipes";"Cuphea petiolata";1
"Diabrotica longicornis";"Cuphea petiolata";1
"Exoprosopa fascipennis";"Cuphea petiolata";1
"Peleteria robusta";"Cuphea petiolata";1
"Perdita 8-maculata";"Cuphea petiolata";1
"Exetastes suaveolens";"Cuphea petiolata";1
"Pipiza femoralis";"Cuphea petiolata";1
"Scolia nobilitata";"Cuphea petiolata";1
"Frontina frenchii";"Cuphea petiolata";1
"Strangalia famelica";"Cuphea petiolata";1
"Acmaeodera culta";"Cuphea petiolata";1
"Mordellistena comata";"Cuphea petiolata";1
"Baccha tarchetius";"Cuphea petiolata";1
"Eupsyche m-album";"Cuphea petiolata";1
"Corticaria distinguenda";"Cuphea petiolata";1
"Eumyotheria illinoensis";"Cuphea petiolata";1
"Euphorus mellipes";"Cuphea petiolata";1
"Colletes albescens";"Cuphea petiolata";1
"Xylota angustiventris";"Cuphea petiolata";1
"Sapromyza longipennis";"Cuphea petiolata";1
"Ochthera predaceous";"Cuphea petiolata";1
"Archytas analis";"Cuscuta cephalanthi";1
"Parandrena andrenoides";"Cuscuta cephalanthi";1
"Spallanzania hesperidarum";"Cuscuta cephalanthi";1
"Agapostemon texanus";"Cuscuta cephalanthi";1
"Phor integer";"Cuscuta cephalanthi";1
"Thanaos juvenalis";"Cuscuta cephalanthi";1
"Anthrenus musaeorum";"Cuscuta cephalanthi";1
"Ageniella accepta";"Cuscuta cephalanthi";1
"Batizonus algidus";"Cuscuta cephalanthi";1
"Sarcophaga sinuata";"Cuscuta cephalanthi";1
"Helophilus latifrons";"Cuscuta cephalanthi";1
"Heterosarus parvus";"Cuscuta cephalanthi";1
"Notogonidea argentata";"Cuscuta cephalanthi";1
"Trineura aterrima";"Cuscuta cephalanthi";1
"Cemonus inornatus";"Cuscuta cephalanthi";1
"Sphecodium pimpinellae";"Cuscuta cephalanthi";1
"Pipiza festiva";"Cuscuta cephalanthi";1
"Rhopalum pedicellatum";"Cuscuta cephalanthi";1
"Tryphon affinis";"Cuscuta cephalanthi";1
"Eumyotheria illinoensis";"Cuscuta cephalanthi";1
"Tachina mella";"Cuscuta cephalanthi";1
"Clytiomyia fucata";"Cuscuta cephalanthi";1
"Xanthogramma felix";"Cuscuta cephalanthi";1
"Sapromyza longipennis";"Cuscuta cephalanthi";1
"Crambus laqueatellus";"Cuscuta cephalanthi";1
"Archytas analis";"Cuscuta glomerata";1
"Evylaeus arcuatus";"Cuscuta glomerata";1
"Nomada illinoensis";"Cuscuta glomerata";1
"Spallanzania hesperidarum";"Cuscuta glomerata";1
"Agapostemon texanus";"Cuscuta glomerata";1
"Coelioxys 8-dentata";"Cuscuta glomerata";1
"Diptera sp. 6";"Cuscuta glomerata";1
"Anthocomus erichsoni";"Cuscuta glomerata";1
"Anthrenus musaeorum";"Cuscuta glomerata";1
"Cryptorhopalum haemorrhoidale";"Cuscuta glomerata";1
"Leptura pubera";"Cuscuta glomerata";1
"Scepsis fulvicollis";"Cuscuta glomerata";1
"Tachytes mandibularis";"Cuscuta glomerata";1
"Basilarchia archippus";"Cuscuta glomerata";1
"Florilegus condignus";"Cuscuta glomerata";1
"Anoplius illinoensis";"Cuscuta glomerata";1
"Chloralictus albipennis";"Cuscuta glomerata";1
"Sarcophaga sinuata";"Cuscuta glomerata";1
"Heterosarus parvus";"Cuscuta glomerata";1
"Spilomyia 4-fasciata";"Cuscuta glomerata";1
"Exetastes suaveolens";"Cuscuta glomerata";1
"Anthomyiella pratincola";"Cuscuta glomerata";1
"Volucella vesiculosa";"Cuscuta glomerata";1
"Dacnusa flavicincta";"Cuscuta glomerata";1
"Epicauta trichrus";"Cuscuta glomerata";1
"Scolia nobilitata";"Cuscuta glomerata";1
"Tiphia transversa";"Cuscuta glomerata";1
"Megilla maculata";"Cuscuta glomerata";1
"Tiphia clypeata";"Cuscuta glomerata";1
"Acmaeodera culta";"Cuscuta glomerata";1
"Mordellistena comata";"Cuscuta glomerata";1
"Cryptus exulans";"Cuscuta glomerata";1
"Sphecodium pimpinellae";"Cuscuta glomerata";1
"Baccha tarchetius";"Cuscuta glomerata";1
"Eristalis brousi";"Cuscuta glomerata";1
"Coelioxys alternata";"Cuscuta glomerata";1
"Pseudopanurgus labrosus";"Cuscuta glomerata";1
"Hyalurgus johnsoni";"Cuscuta glomerata";1
"Ichneumon longulus";"Cuscuta glomerata";1
"Lampronota americana";"Cuscuta glomerata";1
"Opius fuscipennis";"Cuscuta glomerata";1
"Vipio robertsonii";"Cuscuta glomerata";1
"Hyptia reticulata";"Cuscuta glomerata";1
"Onthophagus pennsylvanicus";"Cuscuta glomerata";1
"Archytas analis";"Cynoglossum officinale";1
"Odontalictus ligatus";"Cynoglossum officinale";1
"Ceratina dupla";"Cynoglossum officinale";1
"Nomada illinoensis";"Cynoglossum officinale";1
"Spallanzania hesperidarum";"Cynoglossum officinale";1
"Agapostemon texanus";"Cynoglossum officinale";1
"Loxostege similalis";"Cynoglossum officinale";1
"Trichophora ruficauda";"Cynoglossum officinale";1
"Bombylius atriceps";"Cynoglossum officinale";1
"Anthocomus erichsoni";"Cynoglossum officinale";1
"Anthrenus musaeorum";"Cynoglossum officinale";1
"Leptura pubera";"Cynoglossum officinale";1
"Trichius affinis";"Cynoglossum officinale";1
"Florilegus condignus";"Cynoglossum officinale";1
"Callimorpha fulvicosta";"Cynoglossum officinale";1
"Batizonus algidus";"Cynoglossum officinale";1
"Notogonidea argentata";"Cynoglossum officinale";1
"Ocyptera lata";"Cynoglossum officinale";1
"Triepeolus donatus";"Cynoglossum officinale";1
"Dacnusa flavicincta";"Cynoglossum officinale";1
"Trineura aterrima";"Cynoglossum officinale";1
"Drosophila varia";"Cynoglossum officinale";1
"Oscinis coxendix";"Cynoglossum officinale";1
"Haltichella ornata";"Cynoglossum officinale";1
"Ichneumon longulus";"Cynoglossum officinale";1
"Anthemurgus passiflorae";"Cynoglossum officinale";1
"Ochthera predaceous";"Cynoglossum officinale";1
"Trypeta solaris";"Cynoglossum officinale";1
"Onthophagus pennsylvanicus";"Cynoglossum officinale";1
"Archytas analis";"Cypripedium parviflorum pubescens";1
"Parandrena andrenoides";"Cypripedium parviflorum pubescens";1
"Eurema lisa";"Cypripedium parviflorum pubescens";1
"Spallanzania hesperidarum";"Cypripedium parviflorum pubescens";1
"Agapostemon texanus";"Cypripedium parviflorum pubescens";1
"Coelioxys sayi";"Cypripedium parviflorum pubescens";1
"Anthrenus musaeorum";"Cypripedium parviflorum pubescens";1
"Bembix spinolae";"Cypripedium parviflorum pubescens";1
"Anoplius illinoensis";"Cypripedium parviflorum pubescens";1
"Clytiomyia flava";"Cypripedium parviflorum pubescens";1
"Ancistrocerus tigris";"Cypripedium parviflorum pubescens";1
"Heterosarus parvus";"Cypripedium parviflorum pubescens";1
"Ocyptera lata";"Cypripedium parviflorum pubescens";1
"Triepeolus cressonii";"Cypripedium parviflorum pubescens";1
"Triepeolus donatus";"Cypripedium parviflorum pubescens";1
"Pipiza femoralis";"Cypripedium parviflorum pubescens";1
"Trineura aterrima";"Cypripedium parviflorum pubescens";1
"Notoglossa inornata";"Cypripedium parviflorum pubescens";1
"Poecilopompilus interruptus";"Cypripedium parviflorum pubescens";1
"Xestocrabro texanus";"Cypripedium parviflorum pubescens";1
"Strangalia famelica";"Cypripedium parviflorum pubescens";1
"Cemonus inornatus";"Cypripedium parviflorum pubescens";1
"Chilosia capillata";"Cypripedium parviflorum pubescens";1
"Oscinis coxendix";"Cypripedium parviflorum pubescens";1
"Mordellistena comata";"Cypripedium parviflorum pubescens";1
"Elasmus nigripes";"Cypripedium parviflorum pubescens";1
"Agriotes insanus";"Cypripedium parviflorum pubescens";1
"Eumyotheria illinoensis";"Cypripedium parviflorum pubescens";1
"Euphorus mellipes";"Cypripedium parviflorum pubescens";1
"Frontina aletiae";"Cypripedium parviflorum pubescens";1
"Rhamphomyia gilvipilosa";"Cypripedium parviflorum pubescens";1
"Archytas analis";"Datura stramonium";1
"Bombus impatiens";"Datura stramonium";1
"Agapostemon texanus";"Datura stramonium";1
"Anthrax sinuosa";"Datura stramonium";1
"Coelioxys sayi";"Datura stramonium";1
"Bombylius atriceps";"Datura stramonium";1
"Diptera sp. 6";"Datura stramonium";1
"Anthocomus erichsoni";"Datura stramonium";1
"Anthrenus musaeorum";"Datura stramonium";1
"Scepsis fulvicollis";"Datura stramonium";1
"Basilarchia archippus";"Datura stramonium";1
"Physocephala tibialis";"Datura stramonium";1
"Anoplius illinoensis";"Datura stramonium";1
"Diabrotica longicornis";"Datura stramonium";1
"Hylemyia laevis";"Datura stramonium";1
"Exetastes suaveolens";"Datura stramonium";1
"Volucella vesiculosa";"Datura stramonium";1
"Trineura aterrima";"Datura stramonium";1
"Scenopinus nubillipes";"Datura stramonium";1
"Chilosia capillata";"Datura stramonium";1
"Mordellistena comata";"Datura stramonium";1
"Hyalurgus johnsoni";"Datura stramonium";1
"Anthemurgus passiflorae";"Datura stramonium";1
"Euphorus mellipes";"Datura stramonium";1
"Exorista nigripalpis";"Datura stramonium";1
"Euchistus ictericus";"Datura stramonium";1
"Trachandrena obscura";"Datura stramonium";1
"Rhamphomyia gilvipilosa";"Datura stramonium";1
"Ochthera predaceous";"Datura stramonium";1
"Onthophagus pennsylvanicus";"Datura stramonium";1
"Archytas analis";"Datura tatula";1
"Spallanzania hesperidarum";"Datura tatula";1
"Agapostemon texanus";"Datura tatula";1
"Phor integer";"Datura tatula";1
"Sphecodes minor";"Datura tatula";1
"Anthrenus musaeorum";"Datura tatula";1
"Physocephala texana";"Datura tatula";1
"Anoplius illinoensis";"Datura tatula";1
"Cerceris robertsonii";"Datura tatula";1
"Chloralictus illinoensis";"Datura tatula";1
"Eristalis flavipes";"Datura tatula";1
"Exoprosopa fascipennis";"Datura tatula";1
"Triepeolus cressonii";"Datura tatula";1
"Prosopis nelumbonis";"Datura tatula";1
"Ceropales robinsonii";"Datura tatula";1
"Poecilopompilus interruptus";"Datura tatula";1
"Cemonus inornatus";"Datura tatula";1
"Enoplium 4-punctatum";"Datura tatula";1
"Philampelus pandorus";"Datura tatula";1
"Mordellistena comata";"Datura tatula";1
"Pachyophthalmus floridensis";"Datura tatula";1
"Baccha tarchetius";"Datura tatula";1
"Bombomelecta thoracica";"Datura tatula";1
"Vipio robertsonii";"Datura tatula";1
"Euphorus mellipes";"Datura tatula";1
"Glypta simplicipes";"Datura tatula";1
"Teleas lineaticeps";"Datura tatula";1
