"original_name";"name_clear"
"Phytomyza palpalis";"Phytomyza palpalis"
"Trachandrena nuda";"Trachandrena nuda"
"Cerceris clypeata";"Cerceris clypeata"
"Hemaris axillaris";"Hemaris axillaris"
"Melanotus communis";"Melanotus communis"
"Prosopis nelumbonis";"Prosopis nelumbonis"
"Epicauta trichrus";"Epicauta trichrus"
"Scenopinus nubillipes";"Scenopinus nubillipes"
"Xyalosema armata";"Xyalosema armata"
"Coelioxys alternata";"Coelioxys alternata"
"Frontina aletiae";"Frontina aletiae"
"Rhamphomyia gilvipilosa";"Rhamphomyia gilvipilosa"
"Agromyza aeneoventris";"Agromyza aeneoventris"
"Haltichella xanticles";"Haltichella xanticles"
"Megachile generosa";"Megachile generosa"
"Paradidyma singularis";"Paradidyma singularis"
"Zanysson plesia";"Zanysson plesia"
"Corimelaena lateralis";"Corimelaena lateralis"
"Tetrachrysis montana";"Tetrachrysis montana"
"Triepeolus nevadensis";"Triepeolus nevadensis"
"Microchrysa polita";"Microchrysa polita"
"Euschistus fissilis";"Euschistus fissilis"
"Ochthera lauta";"Ochthera lauta"
"Pyractomena angulata";"Pyractomena angulata"
"Carceris robertsonii";"Carceris robertsonii"
"Vanessa huntera";"Vanessa huntera"
"Typocerus badius";"Typocerus badius"
"Orgilus rileyi";"Orgilus rileyi"
"Isodontia macrocephala";"Isodontia macrocephala"
"Cyphopyga montivaga";"Cyphopyga montivaga"
"Neotrypetes barbatus";"Neotrypetes barbatus"
"Euthera tentatrix";"Euthera tentatrix"
"Gambrus albonotatus";"Gambrus albonotatus"
"Pseudocrabro chrysargirus";"Pseudocrabro chrysargirus"
"Enoplium 4-punctatum";"Enoplium 4-punctatum"
"Seymnus terminatus";"Seymnus terminatus"
"Phygadeuon vulgaris";"Phygadeuon vulgaris"
"Sturmia fraudulenta";"Sturmia fraudulenta"
"Perilampus platygaster";"Perilampus platygaster"
"Therioplectes illotus";"Therioplectes illotus"
"Sarcophaga marginata";"Sarcophaga marginata"
"Coelioxys sayi";"Coelioxys sayi"
"Macrobasis unicolor";"Macrobasis unicolor"
"Anthrenus musaeorum";"Anthrenus musaeorum"
"Pterandrena asteris";"Pterandrena asteris"
"Paralictus platyparius";"Paralictus platyparius"
"Cerceris prominens";"Cerceris prominens"
"Tachysphex belfragei";"Tachysphex belfragei"
"Telephorus flavipes";"Telephorus flavipes"
"Acontia candefacta";"Acontia candefacta"
"Euaresta bella";"Euaresta bella"
"Andrena macoupinensis";"Andrena macoupinensis"
"Limochores taumas";"Limochores taumas"
"Mordellistena pubescens";"Mordellistena pubescens"
"Trachandrena oligolege";"Trachandrena oligolege"
"Psithyrus laboriosus";"Psithyrus laboriosus"
"Gonochrysis perpulchra";"Gonochrysis perpulchra"
"Heterosarus parvus";"Heterosarus parvus"
"Oligotropus campanulae";"Oligotropus campanulae"
"Colletes willistonii";"Colletes willistonii"
"Epalpus signiferus";"Epalpus signiferus"
"Euphorus mellipes";"Euphorus mellipes"
"Hyptia reticulata";"Hyptia reticulata"
"Xylota angustiventris";"Xylota angustiventris"
"Pimpla notiva";"Pimpla notiva"
"Mesogramma geminata";"Mesogramma geminata"
"Lygus pratensis";"Lygus pratensis"
"Epigrimyia floridensis";"Epigrimyia floridensis"
"Opandrena serotina";"Opandrena serotina"
"Charidryas nycteis";"Charidryas nycteis"
"Nathalis iole";"Nathalis iole"
"Eucoila mellipes";"Eucoila mellipes"
"Chrysochlamys dives";"Chrysochlamys dives"
"Cynomyia cadaverina";"Cynomyia cadaverina"
"Loxostege similalis";"Loxostege similalis"
"Euderces picipes";"Euderces picipes"
"Mordellistena lutea";"Mordellistena lutea"
"Hedychrum violaceum";"Hedychrum violaceum"
"Chelynia foederalis";"Chelynia foederalis"
"Seoptera colon";"Seoptera colon"
"Machaeris illinoensis";"Machaeris illinoensis"
"Nothus varians";"Nothus varians"
"Odontalictus nigrirostris";"Odontalictus nigrirostris"
"Megachile mendica";"Megachile mendica"
"Empis otiosa";"Empis otiosa"
"Gonia exul";"Gonia exul"
"Tropidia quadrata";"Tropidia quadrata"
"Trachandrena crataegi";"Trachandrena crataegi"
"Trichius affinis";"Trichius affinis"
"Centrinus scutellum album";"Centrinus scutellum album"
"Callimorpha fulvicosta";"Callimorpha fulvicosta"
"Helophilus latifrons";"Helophilus latifrons"
"Ptilodexia abdominalis";"Ptilodexia abdominalis"
"Sarcophaga hunteri";"Sarcophaga hunteri"
"Limonius griseus";"Limonius griseus"
"Pompiloides americanus";"Pompiloides americanus"
"Chilosia capillata";"Chilosia capillata"
"Cryptus exulans";"Cryptus exulans"
"Mallota posticata";"Mallota posticata"
"Attagenus piceus";"Attagenus piceus"
"Hypostena dunningii";"Hypostena dunningii"
"Prosopis ziziae";"Prosopis ziziae"
"Polygonia interrogationis";"Polygonia interrogationis"
"Lophopompilus philadelphicus";"Lophopompilus philadelphicus"
"Coenosia 6-notata";"Coenosia 6-notata"
"Ancistrocerus catskillensis";"Ancistrocerus catskillensis"
"Simulium pecuarum";"Simulium pecuarum"
"Sapromyza longipennis";"Sapromyza longipennis"
"Phorbia cinerella";"Phorbia cinerella"
"Trachandrena claytoniae";"Trachandrena claytoniae"
"Coriscus ferus";"Coriscus ferus"
"Chilosia pallipes";"Chilosia pallipes"
"Epicauta pennsylvanica";"Epicauta pennsylvanica"
"Clisodon terminalis";"Clisodon terminalis"
"Elachiptera costata";"Elachiptera costata"
"Bruchus bivulneratus";"Bruchus bivulneratus"
"Scolia nobilitata";"Scolia nobilitata"
"Sciomyza humilis";"Sciomyza humilis"
"Phytocoris scrupeus";"Phytocoris scrupeus"
"Colletes oligolege";"Colletes oligolege"
"Pterandrena krigiana";"Pterandrena krigiana"
"Chrystogaster ontario";"Chrystogaster ontario"
"Harmostes reflexulus";"Harmostes reflexulus"
"Lucilia sylvarum";"Lucilia sylvarum"
"Eurema lisa";"Eurema lisa"
"Phorantha humeralis";"Phorantha humeralis"
"Feltia subgothica";"Feltia subgothica"
"Formica fusca";"Formica fusca"
"Strangalia famelica";"Strangalia famelica"
"Leionotus vagus";"Leionotus vagus"
"Rhopalum pedicellatum";"Rhopalum pedicellatum"
"Clytiomyia fucata";"Clytiomyia fucata"
"Crambus laqueatellus";"Crambus laqueatellus"
"Anthocomus erichsoni";"Anthocomus erichsoni"
"Blepharipus harringtonii";"Blepharipus harringtonii"
"Myodites fasciatus";"Myodites fasciatus"
"Nysson plagiatus";"Nysson plagiatus"
"Ceratopogon fusculus";"Ceratopogon fusculus"
"Polidea americana";"Polidea americana"
"Hoplisus simillimus";"Hoplisus simillimus"
"Tachysphex terminatus";"Tachysphex terminatus"
"Teleas lineaticeps";"Teleas lineaticeps"
"Borborus equinus";"Borborus equinus"
"Evylaeus pectoralis";"Evylaeus pectoralis"
"Mordellistena biplagiata";"Mordellistena biplagiata"
"Clytiomyia flava";"Clytiomyia flava"
"Phorantha purpurascens";"Phorantha purpurascens"
"Chloralictus smilacinae";"Chloralictus smilacinae"
"Formica schaufussi";"Formica schaufussi"
"Trypoxylon tridentatum";"Trypoxylon tridentatum"
"Melissodes coloradensis";"Melissodes coloradensis"
"Pseudagenia mellipes";"Pseudagenia mellipes"
"Blepharipeza leucophrys";"Blepharipeza leucophrys"
"Xylota bicolor";"Xylota bicolor"
"Sphecodium smilacinae";"Sphecodium smilacinae"
"Physocephala tibialis";"Physocephala tibialis"
"Corphyra terminalis";"Corphyra terminalis"
"Bassus sanctus";"Bassus sanctus"
"Pyrota mylabrina";"Pyrota mylabrina"
"Leucopis nigricornis";"Leucopis nigricornis"
"Priononyx thomae";"Priononyx thomae"
"Phor integer";"Phor integer"
"Sciara atrata";"Sciara atrata"
"Sayapis pugnata";"Sayapis pugnata"
"Eristalis latifrons";"Eristalis latifrons"
"Pimpla notanda";"Pimpla notanda"
"Thanaos juvenalis";"Thanaos juvenalis"
"Agrotis ypsilon";"Agrotis ypsilon"
"Spilomyia longicornis";"Spilomyia longicornis"
"Stictiella pictifrons";"Stictiella pictifrons"
"Trichophora ruficauda";"Trichophora ruficauda"
"Diptera sp. 1";"Diptera"
"Leptura vittata";"Leptura vittata"
"Ammobia ichneumonea";"Ammobia ichneumonea"
"Polyblastus citripes";"Polyblastus citripes"
"Psysocephala texana";"Psysocephala texana"
"Cerceris insolita";"Cerceris insolita"
"Archytas analis";"Archytas analis"
"Anthrax sinuosa";"Anthrax sinuosa"
"Thecla calanus";"Thecla calanus"
"Diptera sp. 6";"Diptera"
"Formica rufibarbis";"Formica rufibarbis"
"Siphoplagia anomala";"Siphoplagia anomala"
"Leskiomima prima";"Leskiomima prima"
"Oligotropus oligolege";"Oligotropus oligolege"
"Psammochares relativus";"Psammochares relativus"
"Boettcheria cimbicis";"Boettcheria cimbicis"
"Chaetophleps setosa";"Chaetophleps setosa"
"Euphoria fulgida";"Euphoria fulgida"
"Hyalurgus johnsoni";"Hyalurgus johnsoni"
"Eumyotheria illinoensis";"Eumyotheria illinoensis"
"Hippodamea glacialiis";"Hippodamea glacialiis"
"Attalus scincetus";"Attalus scincetus"
"Xanthomelana arcuata";"Xanthomelana arcuata"
"Lispa uliginosa";"Lispa uliginosa"
"Hilarella aristalis";"Hilarella aristalis"
"Phorantha pruinosa";"Phorantha pruinosa"
"Chrysis intricata";"Chrysis intricata"
"Hedychrum parvum";"Hedychrum parvum"
"Trogus vulpinus";"Trogus vulpinus"
"Sphecodium cressonii";"Sphecodium cressonii"
"Linnaemyia compta";"Linnaemyia compta"
"Nomada parva";"Nomada parva"
"Rhingia nasica";"Rhingia nasica"
"Carmenta pyralidiformis";"Carmenta pyralidiformis"
"Anthrenus castaneae";"Anthrenus castaneae"
"Limneria fura";"Limneria fura"
"Centrinus picumnus";"Centrinus picumnus"
"Chrysomela similis";"Chrysomela similis"
"Poecilopompilus interruptus";"Poecilopompilus interruptus"
"Pamphila dion";"Pamphila dion"
"Phorantha robertsonii";"Phorantha robertsonii"
"Diptera sp. 3";"Diptera"
"Priocnemoides unifasciatus";"Priocnemoides unifasciatus"
"Stomoxys calcitrans";"Stomoxys calcitrans"
"Xestocrabro texanus";"Xestocrabro texanus"
"Frontina frenchii";"Frontina frenchii"
"Chelostomoides rufimanus";"Chelostomoides rufimanus"
"Cerceris compar";"Cerceris compar"
"Podabrus tomentosus";"Podabrus tomentosus"
"Stratiomyia discalis";"Stratiomyia discalis"
"Podabrus rugulosus";"Podabrus rugulosus"
"Heminomada obliterata";"Heminomada obliterata"
"Speyeria idalia";"Speyeria idalia"
"Plusia precationis";"Plusia precationis"
"Proboscimyia siphonina";"Proboscimyia siphonina"
"Megilla maculata";"Megilla maculata"
"Trypeta finalis";"Trypeta finalis"
"Rhamphomyia irregularis";"Rhamphomyia irregularis"
"Cremastus retiniae";"Cremastus retiniae"
"Prosopis eulophi";"Prosopis eulophi"
"Pachyophthalmus floridensis";"Pachyophthalmus floridensis"
"Alophora fumosa";"Alophora fumosa"
"Anosia plexippus";"Anosia plexippus"
"Themira putris";"Themira putris"
"Xestocrabro trifasciatus";"Xestocrabro trifasciatus"
"Lispa consanguinea";"Lispa consanguinea"
"Anthemurgus passiflorae";"Anthemurgus passiflorae"
"Cryptocheilus agenioides";"Cryptocheilus agenioides"
"Seracosomus silaceus";"Seracosomus silaceus"
"Belvosia unifasciata";"Belvosia unifasciata"
"Cerceris fulvipes";"Cerceris fulvipes"
"Notogonidea argentata";"Notogonidea argentata"
"Thorybes bathyllus";"Thorybes bathyllus"
"Poecilopompilus navus";"Poecilopompilus navus"
"Pipiza femoralis";"Pipiza femoralis"
"Bombylius pulchellus";"Bombylius pulchellus"
"Baccha tarchetius";"Baccha tarchetius"
"Ptilandrena polemonii";"Ptilandrena polemonii"
"Tiphia vulgaris";"Tiphia vulgaris"
"Corticaria distinguenda";"Corticaria distinguenda"
"Geranomyia canadensis";"Geranomyia canadensis"
"Hydrophoria ambigua";"Hydrophoria ambigua"
"Xanthosarus latimanus";"Xanthosarus latimanus"
"Ammobia pennsylvanica";"Ammobia pennsylvanica"
"Prosopis thaspii";"Prosopis thaspii"
"Callimoxys sanguinicollis";"Callimoxys sanguinicollis"
"Plagiognathus obscurus";"Plagiognathus obscurus"
"Ashmeadiella bucconis";"Ashmeadiella bucconis"
"Halictoides marginatus";"Halictoides marginatus"
"Callida punctata";"Callida punctata"
"Megachile strophostylis";"Megachile strophostylis"
"Empis humilis";"Empis humilis"
"Sepsis violacea";"Sepsis violacea"
"Tachina rustica";"Tachina rustica"
"Bibio albipennis";"Bibio albipennis"
"Parandrena andrenoides";"Parandrena andrenoides"
"Andrena nigrae";"Andrena nigrae"
"Compsomyia macellaria";"Compsomyia macellaria"
"Opsidia gonioides";"Opsidia gonioides"
"Strymon titus";"Strymon titus"
"Chlorops assimilis";"Chlorops assimilis"
"Helicobia 4-setosa";"Helicobia 4-setosa"
"Ancyloxypha numitor";"Ancyloxypha numitor"
"Myocera cremides";"Myocera cremides"
"Rivellia pallida";"Rivellia pallida"
"Chyliza apicalis";"Chyliza apicalis"
"Mutilla scrupea";"Mutilla scrupea"
"Andrena platyparia";"Andrena platyparia"
"Psen tibialis";"Psen tibialis"
"Opandrena zizae";"Opandrena zizae"
"Opandrena dubia";"Opandrena dubia"
"Trirhoptrasema ashmeadi";"Trirhoptrasema ashmeadi"
"Melissodes vernoniana";"Melissodes vernoniana"
"Drepanium falciferum";"Drepanium falciferum"
"Bracon vernoniae";"Bracon vernoniae"
"Pollenia rudis";"Pollenia rudis"
"Oscinis coxendix";"Oscinis coxendix"
"Odontalictus ligatus";"Odontalictus ligatus"
"Sphex procera";"Sphex procera"
"Colletes armatus";"Colletes armatus"
"Stylogaster neglecta";"Stylogaster neglecta"
"Smicra debilis";"Smicra debilis"
"Haltica carinata";"Haltica carinata"
"Leionotus megaera";"Leionotus megaera"
"Alyson trianguliferus";"Alyson trianguliferus"
"Epurea truncatella";"Epurea truncatella"
"Canthophorus cinctus";"Canthophorus cinctus"
"Habrobracon gelechiae";"Habrobracon gelechiae"
"Chalcomyia aerea";"Chalcomyia aerea"
"Euschistus variolarius";"Euschistus variolarius"
"Bruchus obtectus";"Bruchus obtectus"
"Ocyptera tenuis";"Ocyptera tenuis"
"Epeolus correopsis";"Epeolus correopsis"
"Tetrachrysis venusta";"Tetrachrysis venusta"
"Belpharipeza leucophrys";"Belpharipeza leucophrys"
"Paralictus cephalicus";"Paralictus cephalicus"
"Euxesta notata";"Euxesta notata"
"Emphor bombiformis";"Emphor bombiformis"
"Sphecodes heraclei";"Sphecodes heraclei"
"Bicyrtes ventralis";"Bicyrtes ventralis"
"Protoparee celeus";"Protoparee celeus"
"Polistes pallipes";"Polistes pallipes"
"Glyptina spuria";"Glyptina spuria"
"Campsomeris confluenta";"Campsomeris confluenta"
"Scotiptera parvicornis";"Scotiptera parvicornis"
"Trachandrena obscura";"Trachandrena obscura"
"Diabrotica 12-punctata";"Diabrotica 12-punctata"
"Figites impatiens";"Figites impatiens"
"Agrothereutes limatus";"Agrothereutes limatus"
"Bathycetes scutellaris";"Bathycetes scutellaris"
"Bombus americanorum";"Bombus americanorum"
"Halictus lerouxii";"Halictus lerouxii"
"Systoechus vulgaris";"Systoechus vulgaris"
"Eristalis bastardi";"Eristalis bastardi"
"Stizus unicinctus";"Stizus unicinctus"
"Epicauta cinerea";"Epicauta cinerea"
"Nemotelus glaber";"Nemotelus glaber"
"Cemonus inornatus";"Cemonus inornatus"
"Triepeolus helianthi";"Triepeolus helianthi"
"Agrilus difficilis";"Agrilus difficilis"
"Trirhabda tomentosa";"Trirhabda tomentosa"
"Dolerus bicolor";"Dolerus bicolor"
"Bembix spinolae";"Bembix spinolae"
"Mimesa cressonii";"Mimesa cressonii"
"Leionotus leucomelas";"Leionotus leucomelas"
"Andrena oligolege";"Andrena oligolege"
"Ceratosoma fasciata";"Ceratosoma fasciata"
"Foenus tarsatorius";"Foenus tarsatorius"
"Podabrus brunnicollis";"Podabrus brunnicollis"
"Chelonus sericeus";"Chelonus sericeus"
"Chlorops pulverea";"Chlorops pulverea"
"Sphex gracilis";"Sphex gracilis"
"Iomelissa violae";"Iomelissa violae"
"Monilosmia canadensis";"Monilosmia canadensis"
"Musca domestica";"Musca domestica"
"Phorantha asteris";"Phorantha asteris"
"Philanthus politus";"Philanthus politus"
"Myiolepta strigilata";"Myiolepta strigilata"
"Hippodamea convergens";"Hippodamea convergens"
"Anthomyia radicum";"Anthomyia radicum"
"Eumenes fraternus";"Eumenes fraternus"
"Melissodes coreopsis";"Melissodes coreopsis"
"Coelioxys rufitarsis";"Coelioxys rufitarsis"
"Pterandrena pulchella";"Pterandrena pulchella"
"Eristalis meigenii";"Eristalis meigenii"
"Ichneumon succinctus";"Ichneumon succinctus"
"Achalarus lycidas";"Achalarus lycidas"
"Chaetogaedia analis";"Chaetogaedia analis"
"Calythea albicincta";"Calythea albicincta"
"Trichopoda pennipes";"Trichopoda pennipes"
"Limnophora narona";"Limnophora narona"
"Trachandrena spiraeana";"Trachandrena spiraeana"
"Colletes nudus";"Colletes nudus"
"Volucella evecta";"Volucella evecta"
"Telephorus bilineatus";"Telephorus bilineatus"
"Notiphila unicolor";"Notiphila unicolor"
"Brachycoma intermedia";"Brachycoma intermedia"
"Mordella 8-punctata";"Mordella 8-punctata"
"Euchistus ictericus";"Euchistus ictericus"
"Triepeolus pennipes";"Triepeolus pennipes"
"Bracon longicauda";"Bracon longicauda"
"Ocyptera dosiades";"Ocyptera dosiades"
"Didea fasciata";"Didea fasciata"
"Rhamphomyia mutabilis";"Rhamphomyia mutabilis"
"Culex stimulans";"Culex stimulans"
"Pompiloides marginatus";"Pompiloides marginatus"
"Archytas hystrix";"Archytas hystrix"
"Amobia distincta";"Amobia distincta"
"Bombus impatiens";"Bombus impatiens"
"Holonomada vincta";"Holonomada vincta"
"Notoglossa cressonii";"Notoglossa cressonii"
"Chlorops approximatinervis";"Chlorops approximatinervis"
"Andrena salicis";"Andrena salicis"
"Psammochares scelestus";"Psammochares scelestus"
"Sarcophaga impar";"Sarcophaga impar"
"Evylaeus truncatus";"Evylaeus truncatus"
"Microbracon tortricicola";"Microbracon tortricicola"
"Pterochilus 5-fasciatus";"Pterochilus 5-fasciatus"
"Evylaeus 4-maculatus";"Evylaeus 4-maculatus"
"Pipiza festiva";"Pipiza festiva"
"Sturmia distincta";"Sturmia distincta"
"Holopyga ventralis";"Holopyga ventralis"
"Criorhina umbratilis";"Criorhina umbratilis"
"Eupsyche m-album";"Eupsyche m-album"
"Diptera sp. 4";"Diptera"
"Lopidea media";"Lopidea media"
"Rivellia 4-fasciata";"Rivellia 4-fasciata"
"Xestocrabro 6-maculatus";"Xestocrabro 6-maculatus"
"Cerceris rufinoda";"Cerceris rufinoda"
"Coelioxys 8-dentata";"Coelioxys 8-dentata"
"Melanostoma mellinum";"Melanostoma mellinum"
"Stratiomyia unilimbata";"Stratiomyia unilimbata"
"Zethus spinipes";"Zethus spinipes"
"Lampronota americana";"Lampronota americana"
"Phthiria sulphurea";"Phthiria sulphurea"
"Dianthidium boreale";"Dianthidium boreale"
"Alydus pilosulus";"Alydus pilosulus"
"Agriotes insanus";"Agriotes insanus"
"Stratiomyia meigenii";"Stratiomyia meigenii"
"Exetastes obscurus";"Exetastes obscurus"
"Metopia leucocephala";"Metopia leucocephala"
"Palmodes dimidiata";"Palmodes dimidiata"
"Ophion bifoveolatum";"Ophion bifoveolatum"
"Augochlora fervida";"Augochlora fervida"
"Leionotus fundatus";"Leionotus fundatus"
"Osmia illinoensis";"Osmia illinoensis"
"Gnathosmia georgica";"Gnathosmia georgica"
"Thlipsogaster ater";"Thlipsogaster ater"
"Ceratopogon websteri";"Ceratopogon websteri"
"Euphyes verna";"Euphyes verna"
"Bracon trifolii";"Bracon trifolii"
"Pseudomethoca canadensis";"Pseudomethoca canadensis"
"Siphonella inquilina";"Siphonella inquilina"
"Psithyrus variabilis";"Psithyrus variabilis"
"Oxybelus 4-notatus";"Oxybelus 4-notatus"
"Rivellia viridulans";"Rivellia viridulans"
"Pachybrachys atomarius";"Pachybrachys atomarius"
"Baccha fuscipennis";"Baccha fuscipennis"
"Phoramia terraenovae";"Phoramia terraenovae"
"Trachandrena mariae";"Trachandrena mariae"
"Peleteria robusta";"Peleteria robusta"
"Gambrus apicatus";"Gambrus apicatus"
"Iphiaulax rugator";"Iphiaulax rugator"
"Prosopis crataegi";"Prosopis crataegi"
"Porizon conotracheli";"Porizon conotracheli"
"Stratiomyia apicula";"Stratiomyia apicula"
"Cryptocheilus conicus";"Cryptocheilus conicus"
"Bombylius atriceps";"Bombylius atriceps"
"Symmorphus debilis";"Symmorphus debilis"
"Trineura aterrima";"Trineura aterrima"
"Hippelates pusio";"Hippelates pusio"
"Bombomelecta thoracica";"Bombomelecta thoracica"
"Tryphon affinis";"Tryphon affinis"
"Eutrichosoma mirabilis";"Eutrichosoma mirabilis"
"Hemiteles gracilariae";"Hemiteles gracilariae"
"Phthiria aldrichi";"Phthiria aldrichi"
"Zendalia acolhuus";"Zendalia acolhuus"
"Chloerocampa tersa";"Chloerocampa tersa"
"Heliothis armiger";"Heliothis armiger"
"Phthiria cincta";"Phthiria cincta"
"Basilarchia archippus";"Basilarchia archippus"
"Chloralictus albipennis";"Chloralictus albipennis"
"Ancistrocerus tigris";"Ancistrocerus tigris"
"Volucella vesiculosa";"Volucella vesiculosa"
"Scepsis fulvicollis";"Scepsis fulvicollis"
"Apanteles terminalis";"Apanteles terminalis"
"Ceria abbreviata";"Ceria abbreviata"
"Phora fungicola";"Phora fungicola"
"Sophropompilus ingenuus";"Sophropompilus ingenuus"
"Viviania lachnosternae";"Viviania lachnosternae"
"Leptura pubera";"Leptura pubera"
"Florilegus condignus";"Florilegus condignus"
"Exetastes suaveolens";"Exetastes suaveolens"
"Dacnusa flavicincta";"Dacnusa flavicincta"
"Mordellistena comata";"Mordellistena comata"
"Ochthera predaceous";"Ochthera predaceous"
"Tachytes pepticus";"Tachytes pepticus"
"Anthomyiella pratincola";"Anthomyiella pratincola"
"Diabrotica longicornis";"Diabrotica longicornis"
"Colletes albescens";"Colletes albescens"
"Eristalis brousi";"Eristalis brousi"
"Opius fuscipennis";"Opius fuscipennis"
"Hylemyia laevis";"Hylemyia laevis"
"Cerceris robertsonii";"Cerceris robertsonii"
"Saparnopolius fulvus";"Saparnopolius fulvus"
"Phymata wolffii";"Phymata wolffii"
"Dolerus sericeus";"Dolerus sericeus"
"Volucella fasciata";"Volucella fasciata"
"Curtisapis coriacea";"Curtisapis coriacea"
"Nomada denticulata";"Nomada denticulata"
"Phasioclista metallica";"Phasioclista metallica"
"Tachytes obscurus";"Tachytes obscurus"
"Hippelates plebejus";"Hippelates plebejus"
"Holcopasites heliopsis";"Holcopasites heliopsis"
"Araba tergata";"Araba tergata"
"Osmia atriventris";"Osmia atriventris"
"Planiceps feralis";"Planiceps feralis"
"Lina lapponica";"Lina lapponica"
"Winthemia 4-pustulata";"Winthemia 4-pustulata"
"Clytochrysus obscurus";"Clytochrysus obscurus"
"Typocerus sinuatus";"Typocerus sinuatus"
"Andrena nothoscordi";"Andrena nothoscordi"
"Polidea areos";"Polidea areos"
"Neotrypetes productus";"Neotrypetes productus"
"Morellia micans";"Morellia micans"
"Papilio asterias";"Papilio asterias"
"Pseudopanurgus labrosiformis";"Pseudopanurgus labrosiformis"
"Typocerus lugubris";"Typocerus lugubris"
"Xylota fraudulosa";"Xylota fraudulosa"
"Leionotus molestus";"Leionotus molestus"
"Leucostoma siphonina";"Leucostoma siphonina"
"Atrytone delaware";"Atrytone delaware"
"Centrias erigerontis";"Centrias erigerontis"
"Teuchocnemis lituratus";"Teuchocnemis lituratus"
"Hypostena barbata";"Hypostena barbata"
"Vanessa cardui";"Vanessa cardui"
"Perilampus fulvicornis";"Perilampus fulvicornis"
"Systropus macer";"Systropus macer"
"Macrodyctium apicatus";"Macrodyctium apicatus"
"Bombus ridingsii";"Bombus ridingsii"
"Colletes speciosus";"Colletes speciosus"
"Curtisapis forbesii";"Curtisapis forbesii"
"Archytas aterrima";"Archytas aterrima"
"Pterandrena helianthi";"Pterandrena helianthi"
"Scatopse pulicaria";"Scatopse pulicaria"
"Hister subrotundus";"Hister subrotundus"
"Pterandrena lauracea";"Pterandrena lauracea"
"Ceropales fulvipes";"Ceropales fulvipes"
"Oscinis trigramma";"Oscinis trigramma"
"Limneria eurycreontis";"Limneria eurycreontis"
"Anacrabro ocellatus";"Anacrabro ocellatus"
"Cerceris fumipennis";"Cerceris fumipennis"
"Brachystoma robertsonii";"Brachystoma robertsonii"
"Cistogaster occidua";"Cistogaster occidua"
"Tachytes distinctus";"Tachytes distinctus"
"Distichona auriceps";"Distichona auriceps"
"Dynatosoma thoracicum";"Dynatosoma thoracicum"
"Syntomopus americanus";"Syntomopus americanus"
"Andrena tridens";"Andrena tridens"
"Tachysphex acutus";"Tachysphex acutus"
"Limnobaris prolixa";"Limnobaris prolixa"
"Andrena nubecula";"Andrena nubecula"
"Parempis clausa";"Parempis clausa"
"Euvanessa antiopa";"Euvanessa antiopa"
"Colletes productus";"Colletes productus"
"Exorista confinis";"Exorista confinis"
"Agromyza latipes";"Agromyza latipes"
"Nemopoda minuta";"Nemopoda minuta"
"Mordella triloba";"Mordella triloba"
"Myiolepta varipes";"Myiolepta varipes"
"Hypostena indecisa";"Hypostena indecisa"
"Leucania albilinea";"Leucania albilinea"
"Phorantha magna";"Phorantha magna"
"Ptilandrena g. maculati";"Ptilandrena g. maculati"
"Meromyza americana";"Meromyza americana"
"Leionotus perennis";"Leionotus perennis"
"Holonomada placida";"Holonomada placida"
"Andrena carlini";"Andrena carlini"
"Hoplisus atricornis";"Hoplisus atricornis"
"Psilota buccata";"Psilota buccata"
"Tiphia robertsoni";"Tiphia robertsoni"
"Monobia 4-dens";"Monobia 4-dens"
"Lophocrabro singularis";"Lophocrabro singularis"
"Ceratoma caminea";"Ceratoma caminea"
"Piophila casei";"Piophila casei"
"Dilophus serotinus";"Dilophus serotinus"
"Rhodobaenus 13-punctatus";"Rhodobaenus 13-punctatus"
"Idiostethus subcalvus";"Idiostethus subcalvus"
"Amblyscirtes samoset";"Amblyscirtes samoset"
"Calliphora erythrocephala";"Calliphora erythrocephala"
"Planiceps niger";"Planiceps niger"
"Sphinx eremitus";"Sphinx eremitus"
"Paralictus simplex";"Paralictus simplex"
"Prosopis saniculae";"Prosopis saniculae"
"Melyris cribrata";"Melyris cribrata"
"Lyroda subita";"Lyroda subita"
"Leskiomima secunda";"Leskiomima secunda"
"Xenoglossodes albata";"Xenoglossodes albata"
"Lophopompilus atrox";"Lophopompilus atrox"
"Curtisapis fuscipennis";"Curtisapis fuscipennis"
"Sarcophaga aldrichi";"Sarcophaga aldrichi"
"Tiphia inornata";"Tiphia inornata"
"Lobioptera indecora";"Lobioptera indecora"
"Elis interrupta";"Elis interrupta"
"Deilephila lineata";"Deilephila lineata"
"Paranomia nortonii";"Paranomia nortonii"
"Brachycoma sarcophagina";"Brachycoma sarcophagina"
"Ortholomus longiceps";"Ortholomus longiceps"
"Orthoneura nitida";"Orthoneura nitida"
"Typocerus velutinus";"Typocerus velutinus"
"Alypia octomaculata";"Alypia octomaculata"
"Opandrena miserabilis";"Opandrena miserabilis"
"Midas tibialis";"Midas tibialis"
"Ichneumon jucundus";"Ichneumon jucundus"
"Alophora grandis";"Alophora grandis"
"Nematus vertebratus";"Nematus vertebratus"
"Sapyga centrata";"Sapyga centrata"
"Pterandrena aliciae";"Pterandrena aliciae"
"Triepeolus micropygius";"Triepeolus micropygius"
"Chlorion caeruleum";"Chlorion caeruleum"
"Zendalia zendaloides";"Zendalia zendaloides"
"Melissodes agilis";"Melissodes agilis"
"Allognosta fuscitarsis";"Allognosta fuscitarsis"
