"lat";"lon";"value";"number";"date";"name"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4333333333;9,55;2098;399;2000-08-15;"elevation"
46,4666666667;9,45;2062;402;2000-08-15;"elevation"
46,4666666667;9,45;2062;402;2000-08-15;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,45;9,6666666667;1882;397;2000-08-16;"elevation"
46,4333333333;9,55;2098;401;2000-08-17;"elevation"
46,5666666667;9,8;2096;398;2000-08-26;"elevation"
47,9333333333;7,5833333333;199;403;2000-09-04;"elevation"
47,9333333333;7,5833333333;199;403;2000-09-04;"elevation"
47,9333333333;7,5833333333;199;403;2000-09-04;"elevation"
47,9333333333;7,5833333333;199;403;2000-09-04;"elevation"
47,9333333333;7,5833333333;199;403;2000-09-04;"elevation"
47,9333333333;7,5833333333;199;403;2000-09-04;"elevation"
48,6;15,15;530;407;2000-09-05;"elevation"
47,9333333333;7,5833333333;199;405;2000-09-05;"elevation"
48,65;7,8833333333;126;406;2000-09-07;"elevation"
59,9166666667;6,5666666667;402;413;2001-03-21;"elevation"
50,1333333333;8,9666666667;121;426;2001-06-25;"elevation"
62,1833333333;9,4833333333;970;425;2001-07-26;"elevation"
69,95;23,35;10;430;2001-08-02;"elevation"
70,0666666667;24,9;8;429;2001-08-02;"elevation"
70,0666666667;24,9;8;429;2001-08-02;"elevation"
70,0666666667;24,9;8;429;2001-08-02;"elevation"
69,4666666667;25,5166666667;192;428;2001-08-03;"elevation"
69,4666666667;25,5166666667;192;428;2001-08-03;"elevation"
70,7833333333;29,25;7;427;2001-08-03;"elevation"
70,1833333333;28,2;126;419;2001-08-03;"elevation"
70,1833333333;28,2;126;419;2001-08-03;"elevation"
70,1833333333;28,2;126;419;2001-08-03;"elevation"
70,1833333333;28,2;126;419;2001-08-03;"elevation"
70,1833333333;28,2;126;419;2001-08-03;"elevation"
70,7833333333;29,25;7;410;2001-08-04;"elevation"
70,7833333333;29,25;40;408;2001-08-04;"elevation"
70,0333333333;28,9666666667;45;431;2001-08-05;"elevation"
70,0333333333;28,9666666667;45;431;2001-08-05;"elevation"
70,0333333333;28,9666666667;45;431;2001-08-05;"elevation"
69,6833333333;29,1833333333;91;432;2001-08-05;"elevation"
69,6833333333;29,1833333333;91;432;2001-08-05;"elevation"
69,6666666667;30,1666666667;50;433;2001-08-05;"elevation"
69,2;29,1166666667;69;434;2001-08-05;"elevation"
69,2;29,1166666667;69;434;2001-08-05;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,1333333333;29,2166666667;57;409;2001-08-06;"elevation"
69,2666666667;29,25;54;416;2001-08-07;"elevation"
69,2666666667;29,25;54;416;2001-08-07;"elevation"
69,2666666667;29,25;54;416;2001-08-07;"elevation"
69,2166666667;29,1333333333;57;412;2001-08-07;"elevation"
69,2166666667;29,1333333333;57;412;2001-08-07;"elevation"
69,2166666667;29,1333333333;57;412;2001-08-07;"elevation"
69,2166666667;29,1333333333;57;412;2001-08-07;"elevation"
70,4666666667;27,8166666667;48;414;2001-08-08;"elevation"
70,4666666667;27,8166666667;48;414;2001-08-08;"elevation"
70,4666666667;27,8166666667;48;414;2001-08-08;"elevation"
70,4666666667;27,8166666667;48;414;2001-08-08;"elevation"
70,4666666667;27,8166666667;48;414;2001-08-08;"elevation"
59,9166666667;6,5666666667;402;445;2001-08-08;"elevation"
70,4666666667;25,0833333333;34;437;2001-08-09;"elevation"
69,05;20,7833333333;522;415;2001-08-10;"elevation"
69,05;20,7833333333;522;415;2001-08-10;"elevation"
69,05;20,7833333333;522;415;2001-08-10;"elevation"
69,05;20,7833333333;522;415;2001-08-10;"elevation"
69,05;20,7833333333;522;415;2001-08-10;"elevation"
69,05;20,7833333333;522;415;2001-08-10;"elevation"
69,05;20,7833333333;522;415;2001-08-10;"elevation"
68,65;17,85;469;421;2001-08-10;"elevation"
68,65;17,85;469;421;2001-08-10;"elevation"
68,65;17,85;469;421;2001-08-10;"elevation"
68,65;17,85;469;421;2001-08-10;"elevation"
68,3333333333;14,4833333333;77;436;2001-08-11;"elevation"
68,3333333333;14,4833333333;77;436;2001-08-11;"elevation"
68,3833333333;14,5333333333;1;435;2001-08-12;"elevation"
68,4666666667;16,8833333333;21;411;2001-08-12;"elevation"
68,45;16,7;82;438;2001-08-13;"elevation"
68,45;16,7;82;438;2001-08-13;"elevation"
68,45;16,7;82;438;2001-08-13;"elevation"
61,0666666667;6,5833333333;31;418;2001-08-14;"elevation"
67,95;13,1333333333;4;422;2001-08-14;"elevation"
67,9333333333;13,0666666667;6;439;2001-08-14;"elevation"
67,9333333333;13,0666666667;6;439;2001-08-14;"elevation"
68,1;13,3;33;443;2001-08-14;"elevation"
66,55;15,3;675;417;2001-08-15;"elevation"
66,55;15,3;675;417;2001-08-15;"elevation"
66,55;15,3;675;417;2001-08-15;"elevation"
64,2166666667;12,0166666667;223;441;2001-08-16;"elevation"
61,0666666667;6,5833333333;31;420;2001-08-19;"elevation"
61,0666666667;6,5833333333;31;420;2001-08-19;"elevation"
61,0666666667;6,5833333333;31;420;2001-08-19;"elevation"
61,0166666667;6,5833333333;511;423;2001-08-19;"elevation"
61,0166666667;6,5833333333;511;423;2001-08-19;"elevation"
61,0166666667;6,5833333333;511;423;2001-08-19;"elevation"
59,9166666667;6,5666666667;402;440;2001-08-21;"elevation"
59,9166666667;6,5666666667;402;440;2001-08-21;"elevation"
59,9166666667;6,5666666667;402;440;2001-08-21;"elevation"
59,9166666667;6,5666666667;402;440;2001-08-21;"elevation"
59,9166666667;6,5666666667;402;440;2001-08-21;"elevation"
60;6,55;156;442;2001-08-22;"elevation"
60;6,55;156;442;2001-08-22;"elevation"
70,4666666667;25,0833333333;34;444;2001-09-09;"elevation"
48,7666666667;14,95;684;424;2002-01-20;"elevation"
50,2833333333;8,9666666667;121;446;2002-03-15;"elevation"
50,1833333333;8,8333333333;112;589;2002-06-16;"elevation"
54,3333333333;10,1833333333;34;590;2002-06-29;"elevation"
54,3333333333;10,1833333333;34;590;2002-06-29;"elevation"
47,9333333333;7,5833333333;199;447;2002-07-29;"elevation"
47,9333333333;7,5833333333;199;449;2002-07-31;"elevation"
47;12,6333333333;1340;451;2002-08-06;"elevation"
47;12,6333333333;1340;451;2002-08-06;"elevation"
46,9;12,2833333333;1471;591;2002-08-07;"elevation"
46,9;12,2833333333;1471;591;2002-08-07;"elevation"
46,9;12,2833333333;1471;591;2002-08-07;"elevation"
46,9;12,2833333333;1471;591;2002-08-07;"elevation"
46,9;12,2833333333;1471;591;2002-08-07;"elevation"
46,9;12,2833333333;1471;591;2002-08-07;"elevation"
46,9;12,2833333333;1471;591;2002-08-07;"elevation"
46,9;12,2833333333;1471;591;2002-08-07;"elevation"
46,9333333333;12,2166666667;1786;592;2002-08-07;"elevation"
46,9166666667;12,3166666667;1594;453;2002-08-07;"elevation"
46,9166666667;12,3166666667;1594;453;2002-08-07;"elevation"
46,9166666667;12,3166666667;1594;453;2002-08-07;"elevation"
46,9166666667;12,3166666667;1594;453;2002-08-07;"elevation"
46,9166666667;12,3166666667;1594;453;2002-08-07;"elevation"
46,8833333333;12,2166666667;1868;450;2002-08-07;"elevation"
46,8833333333;12,2166666667;1868;450;2002-08-07;"elevation"
47,2333333333;13,5166666667;1648;448;2002-08-08;"elevation"
47,2333333333;13,5166666667;1648;448;2002-08-08;"elevation"
47,2333333333;13,5166666667;1648;448;2002-08-08;"elevation"
47;12,6333333333;1340;452;2002-08-08;"elevation"
49,6;6,1166666667;312;587;2002-10-02;"elevation"
47,9333333333;7,5833333333;199;586;2002-10-07;"elevation"
47,9333333333;7,5833333333;199;586;2002-10-07;"elevation"
48,5666666667;14,9833333333;490;588;2003-04-04;"elevation"
54,3333333333;10,1833333333;34;599;2003-06-21;"elevation"
54,3333333333;10,1833333333;34;599;2003-06-21;"elevation"
50,4833333333;10,0166666667;861;600;2003-06-26;"elevation"
50,4833333333;10,0166666667;861;600;2003-06-26;"elevation"
50,4833333333;10,0166666667;861;600;2003-06-26;"elevation"
50,4833333333;10,0166666667;861;600;2003-06-26;"elevation"
50,4833333333;10,0166666667;861;600;2003-06-26;"elevation"
50,4833333333;10,0166666667;861;600;2003-06-26;"elevation"
48,5833333333;15,3666666667;480;601;2003-07-14;"elevation"
48,5833333333;15,3666666667;480;601;2003-07-14;"elevation"
48,5833333333;15,3666666667;480;601;2003-07-14;"elevation"
48,5833333333;15,3666666667;480;601;2003-07-14;"elevation"
48,5833333333;15,3666666667;480;601;2003-07-14;"elevation"
47,4166666667;13,65;1141;594;2003-07-29;"elevation"
47,4166666667;13,65;1141;594;2003-07-29;"elevation"
47,4166666667;13,65;1141;594;2003-07-29;"elevation"
47,4166666667;13,65;1141;594;2003-07-29;"elevation"
47,4166666667;13,65;1141;594;2003-07-29;"elevation"
47,4166666667;13,65;1141;594;2003-07-29;"elevation"
47,4166666667;13,65;1141;594;2003-07-29;"elevation"
47,4166666667;13,65;1141;594;2003-07-29;"elevation"
47,3666666667;13,6666666667;877;602;2003-07-30;"elevation"
47,3666666667;13,6666666667;877;602;2003-07-30;"elevation"
47,35;13,6833333333;1043;603;2003-07-30;"elevation"
47,35;13,6833333333;1043;603;2003-07-30;"elevation"
47,35;13,6833333333;1043;603;2003-07-30;"elevation"
48,8833333333;15,1833333333;581;593;2003-07-31;"elevation"
48,8833333333;15,1833333333;581;593;2003-07-31;"elevation"
47,2333333333;13,5166666667;1648;595;2003-08-01;"elevation"
47,2333333333;13,5166666667;1648;595;2003-08-01;"elevation"
47,2333333333;13,5166666667;1648;595;2003-08-01;"elevation"
47,2333333333;13,5166666667;1648;595;2003-08-01;"elevation"
46,9666666667;13,7666666667;1720;596;2003-08-01;"elevation"
46,9666666667;13,7666666667;1720;596;2003-08-01;"elevation"
46,9666666667;13,7666666667;1720;596;2003-08-01;"elevation"
46,9666666667;13,7666666667;1720;596;2003-08-01;"elevation"
54,0833333333;13,8666666667;5;604;2003-08-12;"elevation"
54,0166666667;13,8833333333;2;605;2003-08-13;"elevation"
54,0166666667;14,0166666667;1;608;2003-08-14;"elevation"
54,0166666667;13,9166666667;1;597;2003-08-14;"elevation"
54,0666666667;13,9666666667;1;606;2003-08-14;"elevation"
54;13,8833333333;1;607;2003-08-15;"elevation"
54,0166666667;13,7833333333;1;598;2003-08-15;"elevation"
54,3333333333;10,1833333333;34;609;2003-08-21;"elevation"
47,7;9,0833333333;400;613;2004-06-10;"elevation"
47,7;9,0833333333;400;613;2004-06-10;"elevation"
47,65;8,9;418;614;2004-06-10;"elevation"
47,65;8,9;418;614;2004-06-10;"elevation"
47,7333333333;8,9833333333;397;612;2004-06-10;"elevation"
47,7333333333;8,9833333333;397;612;2004-06-10;"elevation"
47,7666666667;9,0166666667;493;610;2004-06-11;"elevation"
47,7666666667;9,0166666667;493;610;2004-06-11;"elevation"
48,5166666667;9,3333333333;444;611;2004-06-12;"elevation"
48,5166666667;9,3333333333;444;611;2004-06-12;"elevation"
54,3333333333;10,1833333333;34;615;2004-06-26;"elevation"
47,9333333333;7,5833333333;199;617;2004-07-15;"elevation"
47,85;8,1;976;616;2004-07-16;"elevation"
47,85;8,1;976;616;2004-07-16;"elevation"
50,4833333333;10,0166666667;861;618;2004-07-28;"elevation"
50,4833333333;10,0166666667;861;618;2004-07-28;"elevation"
50,4833333333;10,0166666667;861;618;2004-07-28;"elevation"
63,2166666667;14,6;430;619;2004-08-06;"elevation"
63,2166666667;14,6;430;619;2004-08-06;"elevation"
65,0833333333;17,1166666667;372;620;2004-08-08;"elevation"
65,0833333333;17,1166666667;372;620;2004-08-08;"elevation"
65,0833333333;17,1166666667;372;620;2004-08-08;"elevation"
65,0833333333;17,1166666667;372;620;2004-08-08;"elevation"
65,55;15,55;600;621;2004-08-08;"elevation"
67,2666666667;15,3833333333;45;622;2004-08-12;"elevation"
66,55;15,3;675;623;2004-08-12;"elevation"
66,55;15,3;675;623;2004-08-12;"elevation"
66,55;15,3;675;623;2004-08-12;"elevation"
66,55;15,3;675;623;2004-08-12;"elevation"
68,4;14,5166666667;7;625;2004-08-13;"elevation"
68,4;14,5166666667;7;625;2004-08-13;"elevation"
68,3833333333;14,5333333333;1;624;2004-08-13;"elevation"
68,3833333333;14,5333333333;1;624;2004-08-13;"elevation"
68,3833333333;14,5333333333;1;624;2004-08-13;"elevation"
68,1;13,3;33;626;2004-08-14;"elevation"
67,1;14,9833333333;118;627;2004-08-16;"elevation"
66,6333333333;14,4333333333;18;628;2004-08-17;"elevation"
66,0333333333;13,6833333333;557;629;2004-08-18;"elevation"
68,2833333333;13,85;14;630;2004-08-18;"elevation"
63,9666666667;12,1166666667;408;633;2004-08-19;"elevation"
63,9666666667;12,1166666667;408;633;2004-08-19;"elevation"
63,9666666667;12,1166666667;408;633;2004-08-19;"elevation"
64,2166666667;12,0166666667;223;632;2004-08-19;"elevation"
60,9166666667;10,6333333333;125;631;2004-08-19;"elevation"
60,9166666667;10,6333333333;125;631;2004-08-19;"elevation"
60,9166666667;10,6333333333;125;631;2004-08-19;"elevation"
60,9166666667;10,6333333333;125;631;2004-08-19;"elevation"
63,5833333333;9,9833333333;6;634;2004-08-20;"elevation"
63,5833333333;9,9833333333;6;634;2004-08-20;"elevation"
63,5833333333;9,9833333333;6;634;2004-08-20;"elevation"
62,8166666667;10,0166666667;521;635;2004-08-21;"elevation"
62,2833333333;9,5833333333;990;636;2004-08-22;"elevation"
62,2666666667;9,5833333333;950;637;2004-08-22;"elevation"
62,2666666667;9,5833333333;950;637;2004-08-22;"elevation"
62,2666666667;9,5833333333;950;637;2004-08-22;"elevation"
62,2666666667;9,5833333333;950;637;2004-08-22;"elevation"
62,2666666667;9,5833333333;950;637;2004-08-22;"elevation"
62,2666666667;9,5833333333;950;637;2004-08-22;"elevation"
62,2666666667;9,5833333333;950;637;2004-08-22;"elevation"
61,3333333333;10,3;552;638;2004-08-23;"elevation"
61,5;9,7666666667;954;639;2004-08-24;"elevation"
61,5;9,7666666667;954;639;2004-08-24;"elevation"
61,5;9,7666666667;954;639;2004-08-24;"elevation"
61,4666666667;9,8666666667;900;640;2004-08-24;"elevation"
61,35;10,05;903;641;2004-08-24;"elevation"
61,35;10,05;903;641;2004-08-24;"elevation"
61,3333333333;10,3;552;643;2004-08-26;"elevation"
59,2;11,4333333333;130;642;2004-08-26;"elevation"
59,2;11,4333333333;130;642;2004-08-26;"elevation"
59,2;11,4333333333;130;642;2004-08-26;"elevation"
59,2;11,4333333333;130;642;2004-08-26;"elevation"
47,7166666667;8,9833333333;394;648;2005-06-10;"elevation"
47,7166666667;8,9833333333;394;648;2005-06-10;"elevation"
47,7166666667;8,9833333333;394;648;2005-06-10;"elevation"
47,6833333333;9;401;646;2005-06-11;"elevation"
47,6833333333;9;401;646;2005-06-11;"elevation"
47,7333333333;9;408;662;2005-06-11;"elevation"
47,7333333333;9;408;662;2005-06-11;"elevation"
47,7666666667;9,1666666667;503;649;2005-06-12;"elevation"
47,65;8,9;418;664;2005-06-14;"elevation"
47,65;8,9;418;664;2005-06-14;"elevation"
47,55;9,1;430;659;2005-06-14;"elevation"
47,55;9,1;430;659;2005-06-14;"elevation"
47,55;9,1;430;659;2005-06-14;"elevation"
47,55;9,1;430;659;2005-06-14;"elevation"
47,6166666667;9,15;529;647;2005-06-15;"elevation"
47,6166666667;9,15;529;647;2005-06-15;"elevation"
47,6166666667;9,15;529;647;2005-06-15;"elevation"
47,6166666667;9,15;529;647;2005-06-15;"elevation"
47,6166666667;9,15;529;647;2005-06-15;"elevation"
47,6166666667;9,15;529;647;2005-06-15;"elevation"
47,7;9,0833333333;400;663;2005-06-17;"elevation"
47,7;9,0833333333;400;663;2005-06-17;"elevation"
47,7166666667;9,0166666667;406;660;2005-06-17;"elevation"
47,7166666667;9,0166666667;406;660;2005-06-17;"elevation"
47,7166666667;9,0166666667;406;660;2005-06-17;"elevation"
47,7166666667;9,0166666667;406;660;2005-06-17;"elevation"
47,7166666667;8,9833333333;394;661;2005-06-18;"elevation"
47,7166666667;8,9833333333;394;661;2005-06-18;"elevation"
47,7166666667;8,9833333333;394;661;2005-06-18;"elevation"
47,7166666667;8,9833333333;394;661;2005-06-18;"elevation"
55,15;8,75;12;665;2005-06-23;"elevation"
55,15;8,75;12;665;2005-06-23;"elevation"
55,15;8,75;12;665;2005-06-23;"elevation"
55,0666666667;8,75;1;666;2005-06-24;"elevation"
55,0666666667;8,75;1;666;2005-06-24;"elevation"
54,3166666667;10,6666666667;4;645;2005-06-24;"elevation"
54,3166666667;10,6666666667;4;645;2005-06-24;"elevation"
54,3166666667;10,6666666667;4;645;2005-06-24;"elevation"
54,3333333333;8,95;1;644;2005-06-24;"elevation"
54,3333333333;8,95;1;644;2005-06-24;"elevation"
54,3333333333;8,95;1;644;2005-06-24;"elevation"
55,05;8,9333333333;10;667;2005-06-25;"elevation"
55,05;8,9333333333;10;667;2005-06-25;"elevation"
48,5666666667;15,3166666667;553;668;2005-07-05;"elevation"
54,4166666667;13,45;24;672;2005-07-15;"elevation"
54,4166666667;13,45;24;672;2005-07-15;"elevation"
54,4166666667;13,45;24;672;2005-07-15;"elevation"
54,4166666667;13,45;24;672;2005-07-15;"elevation"
54,4166666667;13,45;24;672;2005-07-15;"elevation"
54,4166666667;13,4666666667;4;674;2005-07-16;"elevation"
54,4333333333;13,4666666667;2;678;2005-07-17;"elevation"
54,4333333333;13,4666666667;2;678;2005-07-17;"elevation"
54,4333333333;13,4666666667;2;678;2005-07-17;"elevation"
54,35;13,65;3;673;2005-07-18;"elevation"
54,35;13,65;3;673;2005-07-18;"elevation"
54,35;13,65;3;673;2005-07-18;"elevation"
54,35;13,65;3;673;2005-07-18;"elevation"
54,35;13,65;3;673;2005-07-18;"elevation"
54,3166666667;13,45;1;651;2005-07-19;"elevation"
54,3166666667;13,45;1;651;2005-07-19;"elevation"
54,3166666667;13,45;1;651;2005-07-19;"elevation"
54,3166666667;13,45;1;651;2005-07-19;"elevation"
54,3166666667;13,45;1;651;2005-07-19;"elevation"
54,3166666667;13,45;1;651;2005-07-19;"elevation"
48,7333333333;15,0333333333;521;679;2005-07-20;"elevation"
48,7333333333;15,0333333333;521;679;2005-07-20;"elevation"
54,4166666667;13,4333333333;59;650;2005-07-20;"elevation"
54,4166666667;13,4333333333;59;650;2005-07-20;"elevation"
54,4166666667;13,4333333333;59;650;2005-07-20;"elevation"
54,4166666667;13,4333333333;59;650;2005-07-20;"elevation"
54,4166666667;13,4333333333;59;650;2005-07-20;"elevation"
54,3666666667;13,4666666667;5;675;2005-07-21;"elevation"
54,3666666667;13,4666666667;5;675;2005-07-21;"elevation"
48,5833333333;15,35;470;682;2005-07-22;"elevation"
54,4333333333;13,4166666667;26;676;2005-07-22;"elevation"
54,4333333333;13,4166666667;26;676;2005-07-22;"elevation"
54,4333333333;13,4166666667;26;676;2005-07-22;"elevation"
54,4333333333;13,4166666667;26;676;2005-07-22;"elevation"
54,4333333333;13,4166666667;26;676;2005-07-22;"elevation"
54,4166666667;13,5333333333;2;677;2005-07-23;"elevation"
54,4166666667;13,5333333333;2;677;2005-07-23;"elevation"
54,4166666667;13,4333333333;59;670;2005-07-24;"elevation"
54,3166666667;13,45;1;652;2005-07-24;"elevation"
54,3166666667;13,45;1;652;2005-07-24;"elevation"
54,3166666667;13,45;1;652;2005-07-24;"elevation"
48,3166666667;15,6666666667;188;681;2005-07-25;"elevation"
48,3166666667;15,6666666667;188;681;2005-07-25;"elevation"
48,5333333333;15,1166666667;589;680;2005-07-26;"elevation"
54,3166666667;13,45;1;669;2005-07-28;"elevation"
54,4833333333;9,7833333333;19;671;2005-07-29;"elevation"
54,4833333333;9,7833333333;19;671;2005-07-29;"elevation"
54,4833333333;9,7833333333;19;671;2005-07-29;"elevation"
45,1166666667;15,2333333333;575;653;2005-08-25;"elevation"
45,1166666667;15,2333333333;575;653;2005-08-25;"elevation"
54,2666666667;8,6666666667;1;658;2005-11-28;"elevation"
48,5666666667;15,3166666667;553;657;2006-04-10;"elevation"
48,7;14,9166666667;544;654;2006-04-22;"elevation"
48,55;15,0333333333;732;656;2006-04-23;"elevation"
48,4833333333;15;785;655;2006-04-24;"elevation"
47,7166666667;8,9833333333;394;689;2006-07-02;"elevation"
47,7166666667;8,9833333333;394;689;2006-07-02;"elevation"
47,7166666667;8,9833333333;394;689;2006-07-02;"elevation"
47,7166666667;8,9833333333;394;689;2006-07-02;"elevation"
47,7166666667;8,9833333333;394;689;2006-07-02;"elevation"
47,65;8,9;418;691;2006-07-03;"elevation"
47,7333333333;8,9833333333;397;690;2006-07-03;"elevation"
47,7333333333;8,9833333333;397;690;2006-07-03;"elevation"
47,7333333333;8,9833333333;397;690;2006-07-03;"elevation"
47,7333333333;8,9833333333;397;690;2006-07-03;"elevation"
47,7333333333;8,9833333333;397;690;2006-07-03;"elevation"
47,7333333333;8,9833333333;397;690;2006-07-03;"elevation"
47,7;9,0833333333;400;695;2006-07-04;"elevation"
47,7;9,0833333333;400;695;2006-07-04;"elevation"
47,65;8,9;418;694;2006-07-04;"elevation"
47,6833333333;9,1166666667;401;693;2006-07-04;"elevation"
47,7166666667;9,0166666667;406;692;2006-07-04;"elevation"
47,7166666667;9,0166666667;406;692;2006-07-04;"elevation"
47,7166666667;9,0166666667;406;692;2006-07-04;"elevation"
48,5333333333;15,1166666667;589;696;2006-07-15;"elevation"
48,5;15,15;760;697;2006-07-15;"elevation"
53,85;22,1833333333;135;698;2006-08-03;"elevation"
53,85;22,1833333333;135;698;2006-08-03;"elevation"
53,85;22,1833333333;135;698;2006-08-03;"elevation"
55,0666666667;22,7666666667;15;701;2006-08-05;"elevation"
55,0666666667;22,7666666667;15;701;2006-08-05;"elevation"
55,0666666667;22,7666666667;15;701;2006-08-05;"elevation"
55,5333333333;23,2;140;699;2006-08-06;"elevation"
55,5333333333;23,2;140;699;2006-08-06;"elevation"
55,5333333333;23,2;140;699;2006-08-06;"elevation"
55,0666666667;22,7833333333;26;684;2006-08-07;"elevation"
55,0666666667;22,7833333333;26;684;2006-08-07;"elevation"
55,0666666667;22,7833333333;26;684;2006-08-07;"elevation"
55,0166666667;22,65;45;685;2006-08-09;"elevation"
55,0166666667;22,65;45;685;2006-08-09;"elevation"
55,0166666667;22,65;45;685;2006-08-09;"elevation"
55,0166666667;22,65;45;685;2006-08-09;"elevation"
55,0333333333;22,6;49;700;2006-08-09;"elevation"
55,0333333333;22,6;49;700;2006-08-09;"elevation"
55,0333333333;22,6;49;700;2006-08-09;"elevation"
55,0333333333;22,6;49;700;2006-08-09;"elevation"
55,0333333333;22,6;49;700;2006-08-09;"elevation"
55,0333333333;22,6;49;700;2006-08-09;"elevation"
55,0833333333;23,1166666667;55;702;2006-08-10;"elevation"
55,0833333333;23,1166666667;55;702;2006-08-10;"elevation"
55,9333333333;21,0666666667;8;707;2006-08-11;"elevation"
55,5166666667;21,1;14;706;2006-08-12;"elevation"
55,9333333333;21,0666666667;8;683;2006-08-13;"elevation"
55,9333333333;21,0666666667;8;683;2006-08-13;"elevation"
55,9333333333;21,0666666667;8;683;2006-08-13;"elevation"
55,9333333333;21,0666666667;8;683;2006-08-13;"elevation"
55,9333333333;21,0666666667;8;683;2006-08-13;"elevation"
55,8666666667;21,05;5;705;2006-08-14;"elevation"
55,8666666667;21,05;5;705;2006-08-14;"elevation"
53,85;21,7333333333;122;704;2006-08-15;"elevation"
53,2666666667;16,4166666667;127;703;2006-08-16;"elevation"
54,2666666667;8,6666666667;1;688;2006-11-27;"elevation"
55,6166666667;8,1166666667;7;687;2006-11-28;"elevation"
55,8166666667;8,2;5;686;2006-11-30;"elevation"
54,3333333333;10,1833333333;34;712;2007-06-15;"elevation"
54,3333333333;10,1833333333;34;712;2007-06-15;"elevation"
54,3333333333;10,1833333333;34;712;2007-06-15;"elevation"
54,3;10,2166666667;7;711;2007-06-19;"elevation"
54,3;10,2166666667;7;711;2007-06-19;"elevation"
50,2333333333;8,9666666667;165;713;2007-06-24;"elevation"
50,2333333333;8,9666666667;165;713;2007-06-24;"elevation"
50,2333333333;8,9666666667;165;713;2007-06-24;"elevation"
50,2333333333;8,9666666667;165;713;2007-06-24;"elevation"
50,2333333333;8,9666666667;165;713;2007-06-24;"elevation"
50,2333333333;8,9666666667;165;713;2007-06-24;"elevation"
50,2333333333;8,9666666667;165;713;2007-06-24;"elevation"
47,7833333333;9,0333333333;668;715;2007-06-30;"elevation"
47,7833333333;9,05;451;714;2007-06-30;"elevation"
47,7833333333;9,05;451;714;2007-06-30;"elevation"
47,7833333333;9,05;451;714;2007-06-30;"elevation"
47,7333333333;9,0166666667;447;717;2007-07-03;"elevation"
47,7333333333;9,0166666667;447;717;2007-07-03;"elevation"
47,7333333333;9,0166666667;447;717;2007-07-03;"elevation"
47,7166666667;8,9833333333;394;718;2007-07-03;"elevation"
47,7166666667;8,9833333333;394;718;2007-07-03;"elevation"
47,7166666667;8,9833333333;394;718;2007-07-03;"elevation"
47,7166666667;8,9833333333;394;718;2007-07-03;"elevation"
47,7166666667;8,9833333333;394;718;2007-07-03;"elevation"
47,7333333333;9;408;716;2007-07-03;"elevation"
47,7333333333;9;408;716;2007-07-03;"elevation"
47,7166666667;9,25;480;721;2007-07-04;"elevation"
47,7333333333;9,2666666667;437;720;2007-07-04;"elevation"
47,7333333333;9,2666666667;437;720;2007-07-04;"elevation"
47,7333333333;9,2666666667;437;720;2007-07-04;"elevation"
47,7333333333;9,2666666667;446;719;2007-07-04;"elevation"
47,7333333333;9,2666666667;446;719;2007-07-04;"elevation"
47,85;8,8833333333;529;722;2007-07-05;"elevation"
47,85;8,8833333333;529;722;2007-07-05;"elevation"
47,9;9,7333333333;613;723;2007-07-06;"elevation"
47,9;9,7333333333;613;723;2007-07-06;"elevation"
47,35;10,8166666667;1170;724;2007-07-30;"elevation"
46,8666666667;10,9166666667;1833;725;2007-07-31;"elevation"
46,8666666667;10,9166666667;1833;725;2007-07-31;"elevation"
46,8666666667;10,9166666667;1833;725;2007-07-31;"elevation"
46,8666666667;10,9166666667;1833;725;2007-07-31;"elevation"
46,95;11,0333333333;1883;726;2007-08-01;"elevation"
46,95;11,0333333333;1883;726;2007-08-01;"elevation"
