"name";"bold";"eol";"tsn";"ncbi"
"Hadroplontus litura";"350037";"13357350";NA;"878022"
"Phyllobius parvulus";NA;"15604525";NA;NA
"Adrastus rachifer";"299175";"17015709";NA;"869181"
"Oedemera lurida";"312317";"15262614";NA;"1553597"
"Oedemera virescens";"310205";"14290808";NA;"433056"
"Olibrus bicolor";"312741";"14779317";NA;"1588289"
"Catapion pubescens";"309410";"14284469";NA;"1587148"
"Catapion seniculus";"496928";"13067976";NA;"608545"
"Diplapion confluens";"312312";"13349416";NA;"877944"
"Ischnopterapion loti";"170548";"13347390";NA;"367066"
"Ischnopterapion modestum";"346003";"14283427";NA;"878044"
"Ischnopterapion virens";"170541";"13053829";NA;"202003"
"Apion semivittatum";NA;"22248108";NA;NA
"Protapion apricans";"309443";"13344453";NA;"608542"
"Protapion assimile";"559657";"13349668";NA;"877732"
"Protapion fulvipes";"309377";"13341792";NA;"202145"
"Protapion nigritarse";"312153";"13351461";NA;"877735"
"Protapion trifolii";"312740";"13485615";NA;"877737"
"Squamapion cineraceum";"733128";"14417734";NA;"1971863"
"Stenopterapion tenue";"170544";"13105857";NA;"367071"
"Bruchus luteicornis";"25805";"14777050";NA;"256922"
"Trachys scrobiculatus";"528740";"21115429";NA;"324830"
"Ceutorhynchus erysimi";"166864";"13106554";NA;"334568"
"Gymnetron labile";"513899";"15607256";NA;"201944"
"Gymnetron pascuorum";NA;"13482995";"618139";"878080"
"Tychius junceus";"350050";"19419528";NA;"526608"
"Tychius picirostris";"167848";"12405969";"619362";"202233"
"Tychius pusillus";"310369";"14610429";NA;"879025"
"Meligethes erythropus";NA;"22252655";NA;NA
"Meligethes aeneus";NA;"14280106";NA;"1431903"
"Meligethes nigrescens";"733106";"14294314";NA;"558069"
"Olibrus affinis";"312310";"13478237";NA;"878168"
"Hylastinus obscurus";"330050";"15250136";"114929";"878111"
"Carpelimus punctatellus";"573520";"21146102";NA;"1587138"
"Corylophus cassidioides";NA;"21435719";NA;NA
"Sericoderus lateralis";"286718";"12389012";"779753";"442098"
"Atomaria fuscata";"310127";"13347791";"899434";"877802"
"Atomaria linearis";"310197";"14285773";"899505";"877804"
"Cryptophagus pilosus";"310304";"14297091";"899383";"433032"
"Cryptophagus schmidti";"496934";"21095676";NA;"1587214"
"Atomaria punctithorax";NA;"15626530";NA;NA
"Megasternum boletophagum";NA;"14775372";NA;NA
"Corticarina fuscula";"650423";"19421699";NA;"347312"
"Cortinicara gibbosa";"167775";"13047299";NA;"295911"
"Enicmus histrio";"310121";"14297165";NA;"433042"
"Enicmus transversus";"167776";"13483229";NA;"295915"
"Lathridius lardarius";NA;NA;NA;"442099"
"Liocyrtusa minuta";"312276";"14593902";NA;"1588547"
"Acrotona parvula";"460534";"14608082";NA;"1553025"
"Atheta fungi";"167711";NA;NA;"866054"
"Atheta laticollis";"167950";"14285151";NA;"346726"
"Atheta myrmecobia";"464347";"14286129";NA;"866034"
"Atheta oblita";"312710";"15603892";NA;"877799"
"Atheta orbata";"513851";"14589388";NA;"1553024"
"Bledius gallicus";"310136";"12523920";"692043";"877820"
"Eurygaster testudinaria";"380444";"13108419";NA;"1134731"
"Lepyrus capucinus";"396012";"14597093";"618262";"202018"
"Anthicus antherinus";"167962";"13110798";NA;"347267"
"Paratachys bistriatus";"167622";"13066282";NA;"347432"
"Atomaria analis";"534539";"14298996";NA;"1587074"
"Atomaria atricapilla";"167780";"14291358";NA;"346735"
"Atomaria basalis";"330105";"14538785";NA;"1553129"
"Atomaria";"87539";"12373828";"529264";"295824"
"Megasternum obscurum";"732612";"14606842";NA;"347399"
"Liocyrtusa pauxilla";NA;NA;NA;NA
"Aleuonota gracilenta";NA;NA;NA;NA
"Amischa analis";"361987";"13340389";"725889";"866022"
"Amischa decipiens";"167944";"13354016";NA;"347264"
"Anaulacaspis nigra";"527144";"13110148";NA;"1553355"
"Anotylus hamatus";"785755";"17033224";NA;"1143023"
"Falagria thoracica";NA;"21403036";NA;NA
"Falagrioma thoracica";"530544";"13369608";NA;"1587312"
"Oxypoda brachyptera";"502960";"14786727";NA;"1143081"
"Oxypoda exoleta";"519385";"14608633";NA;"1588334"
"Oxypoda formiceticola";"499622";"13358610";NA;"1553626"
"Stenus nanus";"559665";"14292438";"113635";"1971865"
"Tachyporus atriceps";"167758";"13357001";NA;"346858"
"Tachyporus tersus";"361977";"17028819";NA;"879016"
"Pelecopsis parallela";"348460";"14600356";"864834";"1907031"
"Troxochrus scabriculus";"362054";"14531816";"869862";"1907113"
"Atomaria nigriventris";"312290";"14298882";"899508";"1587077"
"Acrotrichis sitkaensis";"167660";"14778345";NA;"346684"
"Hypocyphthus longicornis";NA;NA;NA;NA
"Oligota pumilio";"453498";"15589472";NA;"1321689"
"Oligota pusillima";"286709";"12531786";"725925";"1553601"
"Acrotrichis fascicularis";"191277";"14298738";NA;"1553029"
"Mitostoma chrysomelas";"472164";"31094089";NA;"673248"
"Lithobius aeruginosus";"376049";"15311711";"1087422";"1147024"
"Lithobius microps";"251441";"13353849";"1087426";"1569488"
"Polydesmus superus";NA;"14528313";"571290";NA
"Lamyctes emarginatus";"394063";"13356772";NA;"126940"
"Lamyctes fulvicornis";NA;"12423219";NA;"245722"
"Blaniulus guttulatus";"311646";"19514057";"570057";"1008838"
"Boreoiulus tenuis";"311648";"15276829";NA;"1008840"
"Polydesmus inconstans";"394087";"15260220";"571289";NA
"Propolydesmus testaceus";"708788";"16007623";NA;"1569497"
"Lithobius piceus";"251437";"14578865";"1088418";"1569490"
"Forficula auricularia";"174662";"12098962";"186036";"13068"
"Cantharis fusca";"309963";"13345055";NA;"433531"
"Amara aulica";"330150";"13051683";"110848";"536885"
"Amara equestris";"494806";"14287603";NA;"272009"
"Calathus fuscipes";"169416";"12156917";"110841";"127480"
"Cicindela campestris";"312549";"12416352";NA;"150234"
"Harpalus rufipes";"247512";"12377240";"111206";"247442"
"Nebria brevicollis";"167828";"12401218";"109509";"110024"
"Ophonus ardosiacus";"171402";"15600581";NA;"247415"
"Ophonus stictus";"171405";"11171196";NA;"247425"
"Pseudophonus rufipes";NA;NA;NA;NA
"Pterostichus melanarius";"24718";"12165497";"110516";"60768"
"Agrypnus murinus";"167194";"13343487";NA;"195168"
"Hemicrepidius hirtus";"330317";"13350153";NA;"1132043"
"Amphimallon solstitiale";"79499";"13058566";NA;"360071"
"Silpha obscura";"501866";"13128186";"1014350";"290670"
"Silpha tristis";"226205";"13346332";"1014352";"414935"
"Ocypus aeneocephalus";"530545";"14296918";NA;"878166"
"Ocypus brunnipes";"499637";"13348366";NA;"1553593"
"Ocypus nitens";"560472";"13060451";NA;"1553595"
"Philonthus carbonarius";"309374";"13347150";NA;"878352"
"Philonthus succicola";"330326";"13342949";NA;"878363"
"Platydracus stercorarius";"345965";"13350486";NA;"1588385"
"Quedius curtipennis";"471015";"13110767";NA;"346840"
"Ocypus melanarius";NA;"19519263";NA;"879018"
"Tasgius melanarius";"361289";"13055719";NA;"879018"
"Ocypus pedator";"504401";"15632948";NA;NA
"Dyschirius globosus";"282683";"13042592";"931939";"304361"
"Ptomaphagus subvillosus";"372515";"14781820";NA;"878396"
"Sciodrepoides watsoni";"246923";"13339097";"933588";"651990"
"Aleochara bilineata";"71379";"14785421";"725334";"135921"
"Aleochara ruficornis";"648714";"14777447";NA;NA
"Pycnota paradoxa";"453500";"14297479";NA;NA
"Peribalus vernalis";NA;NA;NA;NA
"Liparus coronatus";"398250";"13352851";NA;"202026"
"Orius minutus";"174410";"14598438";"106966";"82744"
"Orius niger";"199895";"14286824";"717484";"82746"
"Campylomma verbasci";"32168";"14298075";"106380";"191322"
"Plagiognathus chrysanthemi";"208249";"13348665";"106642";"236935"
"Aeolothrips intermedius";"364238";"17016062";"695854";"1291220"
"Hyperaspis campestris";"508147";"15282451";NA;"1587361"
"Psyllobora vigintiduopunctata";"310190";"13102739";NA;"115349"
"Scymnus frontalis";"397927";"13346675";NA;"619630"
"Scymnus haemorrhoidalis";"167851";"13350266";NA;"346849"
"Tytthaspis sedecimpunctata";"167739";"13103309";NA;"347477"
"Brachypterus glaber";"312318";"14296619";NA;"442081"
"Ptomaphagus varicornis";"733138";"14776912";NA;"1971856"
"Atheta amicula";"247733";"13480341";"725036";"440625"
"Eusphalerum ophthalmicum";NA;"17039412";NA;NA
"Dipoena melanogaster";"320548";"13366718";"855041";"1871946"
"Neottiura bimaculata";"29775";"13121891";"862575";"233474"
"Misumenops tricuspidatus";NA;"17033367";NA;NA
"Geophilus flavus";"472148";"12384452";NA;"856749"
"Geophilus longicornis";NA;"11201816";NA;NA
"Cylindroiulus caeruleocinctus";"292238";"13065282";"570189";"438504"
"Julus scandinavius";"292222";"13469233";"570194";"1008810"
"Kryphoiulus occultus";NA;NA;NA;NA
"Ophyiulus pilosus";"292228";"13351067";"570195";"118470"
"Tachypodoiulus niger";"292246";"13467915";NA;"433595"
"Unciger foetidus";"292243";"14280358";NA;"1008870"
"Polydesmus angustus";"311655";"15248068";"571287";"1068628"
"Lithobius forficatus";"26230";"12356670";"1087388";"7552"
"Adelphocoris seticornis";"365867";"13348566";"104752";"1545073"
"Lygus rugulipennis";"91273";"13282985";"718483";"248460"
"Plagiognathus arbustorum";"198394";"14290998";"106623";"881732"
"Carpocoris fuscispinus";"384153";"13503429";NA;"1171619"
"Carpocoris purpureipennis";"380484";"14416093";NA;"1134736"
"Dolycoris baccarum";"365870";"19495450";NA;"387771"
"Eurydema olecareum";NA;NA;NA;NA
"Notiophilus aquaticus";"330903";"13050879";"109535";"1398205"
"Coccinella quinquepunctata";"310207";"13047970";NA;"666521"
"Adonia variegata";"397926";"21416855";NA;"703264"
"Agriotes obscurus";"299161";"13344061";NA;"350085"
"Agriotes sputator";"167686";"13477909";NA;"346689"
"Malachius bipustulatus";"309939";"13111859";NA;"295700"
"Malachius viridis";NA;NA;NA;"1048942"
"Opilio canestrinii";"361452";"13345611";NA;"1907025"
"Phalangium opilio";"151799";"12255884";"1014112";"118624"
"Allagelena gracilens";"152749";"14780084";"873809";"389026"
"Aculepeira ceropegia";"384324";"13126404";"849971";"1871913"
"Araniella cucurbitina";"256993";"13051764";"851856";"1810957"
"Argiope bruennichi";"26067";"12377379";"852103";"94029"
"Dismodicus bifrons";"467327";"14539226";"855162";"1926172"
"Microlinyphia pusilla";"320477";"13107923";"861665";"1109520"
"Tibellus oblongus";"9039";"12365987";"890926";"336685"
"Myrmarachne formicaria";"397601";"13282692";"884121";"1593253"
"Salticus scenicus";"10676";"12371627";"888389";"243486"
"Tetragnatha pinicola";"178348";"13473613";"868479";"1112493"
"Xysticus ulmi";"327598";"14777079";"892360";"1907074"
"Carabus granulatus";"318127";"12393434";"109367";"118799"
"Chorthippus albomarginatus";"28258";"13340511";NA;"294303"
"Chorthippus apricarius";"28269";"13467529";NA;"294298"
"Chorthippus biguttulus";"28271";"13341332";NA;"270253"
"Chorthippus dorsatus";"208636";"13345171";NA;"1045884"
"Chorthippus parallelus";"26141";"15371005";NA;"37639"
"Palomena viridissima";"373959";"15273737";NA;"763224"
"Carabus auratus";"203988";"12447712";"109368";"49193"
"Carabus nemoralis";"312584";"12378721";"109370";"49290"
"Clivina fossor";"282682";"13043943";"109618";"795047"
"Tanymecus palliatus";"310365";"13042657";NA;"202218"
"Hemicrepidius niger";"299179";"13104922";NA;"869179"
"Odonteus armiger";"330267";"13357445";NA;"1542177"
"Choleva oblonga";"473488";"19530390";NA;"877911"
"Onthophagus ovatus";"173503";"13126760";NA;"166356"
"Nicrophorus vespillo";"201040";"13044605";"718773";"483353"
"Ocypus olens";"456896";"12112249";NA;"662956"
"Rheochara spadicea";NA;NA;NA;NA
"Acheta domesticus";"265209";"12158984";"658893";"6997"
"Agonum mulleri";NA;NA;NA;NA
